id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,North Star Manor,1000 Main Street,Aitkin,Aitkin,MN,55001,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50001,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.aitkin-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
646,Twin Cities Manor,1400 Oak Street,Waseca,Waseca,MN,55646,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50646,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.waseca-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
647,Boundary Waters Commons,1500 Maple Avenue,Waseca,Waseca,MN,55647,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50647,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.waseca-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
648,Iron Range Care,1600 Pine Street,Waseca,Waseca,MN,55648,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50648,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.waseca-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
649,North Star Manor,1000 Main Street,Stillwater,Washington,MN,55649,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50649,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.washington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-92.8421
650,Land of Lakes Commons,1100 Minnesota Avenue,Stillwater,Washington,MN,55650,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50650,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.washington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-92.8321
651,Prairie View Care,1200 State Street,Stillwater,Washington,MN,55651,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50651,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.washington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-92.82209999999999
652,Gopher State Village,1300 Lake Street,Stillwater,Washington,MN,55652,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50652,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.washington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-92.8121
653,Twin Cities Manor,1400 Oak Street,Stillwater,Washington,MN,55653,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50653,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.washington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-92.8021
654,Boundary Waters Commons,1500 Maple Avenue,Stillwater,Washington,MN,55654,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50654,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.washington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-92.79209999999999
655,Iron Range Care,1600 Pine Street,Stillwater,Washington,MN,55655,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50655,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.washington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-92.7821
656,Mississippi River Manor,1700 Cedar Avenue,Stillwater,Washington,MN,55656,(619) 307-1007,Senior Living,Assisted Living; Memory Care; Independent Living,42,MN-ALF-50656,Minnesota Department of Health,2024-10-08,82,False,False,False,https://www.washington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.997800000000005,-92.7721
657,Northwoods Village,1800 First Street,Stillwater,Washington,MN,55657,(620) 308-1008,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,43,MN-ALF-50657,Minnesota Department of Health,2024-11-09,83,False,True,True,https://www.washington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,45.0078,-92.8421
658,Lakeshore Commons,1900 Second Street,Stillwater,Washington,MN,55658,(621) 309-1009,Senior Living,Continuing Care; Adult Day Services; Personal Care,44,MN-ALF-50658,Minnesota Department of Health,2024-03-10,84,True,False,False,https://www.washington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,45.0178,-92.8321
659,Pineview Manor,2000 Third Street,Stillwater,Washington,MN,55659,(622) 310-1010,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,45,MN-ALF-50659,Minnesota Department of Health,2024-04-11,85,False,True,False,https://www.washington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-92.82209999999999
660,Birchwood Village,2100 Fourth Street,Stillwater,Washington,MN,55660,(623) 311-1011,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,46,MN-ALF-50660,Minnesota Department of Health,2024-05-12,86,False,False,False,https://www.washington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-92.8121
661,Timber Creek Commons,2200 Lincoln Avenue,Stillwater,Washington,MN,55661,(624) 312-1012,Senior Living,Assisted Living; Personal Care; Hospice Care,47,MN-ALF-50661,Minnesota Department of Health,2024-06-13,87,True,True,True,https://www.washington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-92.8021
662,Wildwood Manor,2300 Washington Street,Stillwater,Washington,MN,55662,(625) 313-1013,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,48,MN-ALF-50662,Minnesota Department of Health,2024-07-14,88,False,False,False,https://www.washington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-92.79209999999999
663,Maple Grove Village,2400 Jefferson Street,Stillwater,Washington,MN,55663,(626) 314-1014,Senior Living,Assisted Living; Memory Care; Independent Living,49,MN-ALF-50663,Minnesota Department of Health,2024-08-15,89,False,True,False,https://www.washington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-92.7821
664,North Star Manor,1000 Main Street,Saint James,Watonwan,MN,55664,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50664,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.watonwan-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
665,Land of Lakes Commons,1100 Minnesota Avenue,Saint James,Watonwan,MN,55665,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50665,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.watonwan-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
666,Prairie View Care,1200 State Street,Saint James,Watonwan,MN,55666,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50666,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.watonwan-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
667,Gopher State Village,1300 Lake Street,Saint James,Watonwan,MN,55667,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50667,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.watonwan-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
668,Twin Cities Manor,1400 Oak Street,Saint James,Watonwan,MN,55668,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50668,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.watonwan-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
669,Boundary Waters Commons,1500 Maple Avenue,Saint James,Watonwan,MN,55669,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50669,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.watonwan-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
670,Iron Range Care,1600 Pine Street,Saint James,Watonwan,MN,55670,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50670,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.watonwan-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
671,North Star Manor,1000 Main Street,Breckenridge,Wilkin,MN,55671,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50671,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.wilkin-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
672,Land of Lakes Commons,1100 Minnesota Avenue,Breckenridge,Wilkin,MN,55672,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50672,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.wilkin-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
673,Prairie View Care,1200 State Street,Breckenridge,Wilkin,MN,55673,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50673,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.wilkin-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
674,Gopher State Village,1300 Lake Street,Breckenridge,Wilkin,MN,55674,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50674,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.wilkin-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
675,Twin Cities Manor,1400 Oak Street,Breckenridge,Wilkin,MN,55675,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50675,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.wilkin-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
676,Boundary Waters Commons,1500 Maple Avenue,Breckenridge,Wilkin,MN,55676,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50676,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.wilkin-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
677,Iron Range Care,1600 Pine Street,Breckenridge,Wilkin,MN,55677,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50677,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.wilkin-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
678,North Star Manor,1000 Main Street,Winona,Winona,MN,55678,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50678,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.winona-senior-living.com,Active,Minnesota Department of Health,2025-07-17,43.9998,-91.6832
679,Land of Lakes Commons,1100 Minnesota Avenue,Winona,Winona,MN,55679,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50679,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.winona-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.0098,-91.6732
680,Prairie View Care,1200 State Street,Winona,Winona,MN,55680,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50680,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.winona-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.0198,-91.66319999999999
681,Gopher State Village,1300 Lake Street,Winona,Winona,MN,55681,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50681,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.winona-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.029799999999994,-91.6532
682,Twin Cities Manor,1400 Oak Street,Winona,Winona,MN,55682,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50682,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.winona-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.0398,-91.6432
683,Boundary Waters Commons,1500 Maple Avenue,Winona,Winona,MN,55683,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50683,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.winona-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.0498,-91.63319999999999
684,Iron Range Care,1600 Pine Street,Winona,Winona,MN,55684,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50684,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.winona-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.059799999999996,-91.6232
685,North Star Manor,1000 Main Street,Buffalo,Wright,MN,55685,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50685,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.wright-senior-living.com,Active,Minnesota Department of Health,2025-07-17,45.2541,-94.0394
686,Land of Lakes Commons,1100 Minnesota Avenue,Buffalo,Wright,MN,55686,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50686,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.wright-senior-living.com,Active,Minnesota Department of Health,2025-07-17,45.2641,-94.0294
687,Prairie View Care,1200 State Street,Buffalo,Wright,MN,55687,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50687,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.wright-senior-living.com,Active,Minnesota Department of Health,2025-07-17,45.2741,-94.01939999999999
688,Gopher State Village,1300 Lake Street,Buffalo,Wright,MN,55688,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50688,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.wright-senior-living.com,Active,Minnesota Department of Health,2025-07-17,45.284099999999995,-94.0094
689,Twin Cities Manor,1400 Oak Street,Buffalo,Wright,MN,55689,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50689,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.wright-senior-living.com,Active,Minnesota Department of Health,2025-07-17,45.2941,-93.9994
690,Boundary Waters Commons,1500 Maple Avenue,Buffalo,Wright,MN,55690,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50690,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.wright-senior-living.com,Active,Minnesota Department of Health,2025-07-17,45.3041,-93.98939999999999
691,Iron Range Care,1600 Pine Street,Buffalo,Wright,MN,55691,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50691,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.wright-senior-living.com,Active,Minnesota Department of Health,2025-07-17,45.314099999999996,-93.9794
692,Mississippi River Manor,1700 Cedar Avenue,Buffalo,Wright,MN,55692,(619) 307-1007,Senior Living,Assisted Living; Memory Care; Independent Living,42,MN-ALF-50692,Minnesota Department of Health,2024-10-08,82,False,False,False,https://www.wright-senior-living.com,Active,Minnesota Department of Health,2025-07-17,45.3241,-93.9694
693,Northwoods Village,1800 First Street,Buffalo,Wright,MN,55693,(620) 308-1008,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,43,MN-ALF-50693,Minnesota Department of Health,2024-11-09,83,False,True,True,https://www.wright-senior-living.com,Active,Minnesota Department of Health,2025-07-17,45.3341,-94.0394
694,Lakeshore Commons,1900 Second Street,Buffalo,Wright,MN,55694,(621) 309-1009,Senior Living,Continuing Care; Adult Day Services; Personal Care,44,MN-ALF-50694,Minnesota Department of Health,2024-03-10,84,True,False,False,https://www.wright-senior-living.com,Active,Minnesota Department of Health,2025-07-17,45.3441,-94.0294
695,North Star Manor,1000 Main Street,Granite Falls,Yellow Medicine,MN,55695,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50695,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.yellowmedicine-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
696,Land of Lakes Commons,1100 Minnesota Avenue,Granite Falls,Yellow Medicine,MN,55696,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50696,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.yellowmedicine-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
