X,Y,OBJECTID,Number,Legal_Name,Business_Name,Capacity_Per_PEU,Address,Address_2,City,County,Zip_Code,Phone_Number,Latitude,Longitude,CountyName
-119.1308715,35.2974600000001,960,1144829094,TRU FOUNDATION                     ,TRU FOUNDATION                     ,6,11509 TAGUS DRIVE,,BAKERSFIELD         ,Kern,93311,6613027023,35.297638785995,-119.13087066181,Kern County
-121.779711,37.6727670000001,961,1376157446,KENAI RIVER HOLDINGS LLC,TUSCANY VILLA SENIOR LIVING,31,790 HOLMES STREET,,LIVERMORE,Alameda,94550,9253713090,37.672782003607,-121.780376606931,Alameda County
-118.2963285,34.1726130000001,962,1154077212,TOUCHING HEARTS BOARDING CARE,TOUCHING HEARTS BOARDING CARE,6,1010 LINDEN AVE,,GLENDALE,Los Angeles,91201,747-477-1284,34.172730262825,-118.296489935455,Los Angeles County
-117.208728,32.85324,963,1679109979,KDPKI INC,UC CARE SENIOR LIVING I,6,3664 GOVERNOR DR,,SAN DIEGO,San Diego,92122,8587503455,32.853054927578,-117.208549381643,San Diego County
-117.2074635,32.8544820000001,964,1083364004,KDPK II INC,UC CARE SENIOR LIVING II,6,3739 MILLIKIN AVE,,SAN DIEGO,SAN DIEGO,92122,858-583-6431,32.854639495961,-117.207589815281,San Diego County
-122.048424,37.9457550000001,965,1881458628,TREG CONCORD OP CO DIR LLC,TREVISTA CONCORD,160,1081 MOHR LANE,,CONCORD,CONTRA COSTA,94518-3757,925-798-3900,37.94615322422,-122.048338504588,Contra Costa County
-121.472307,38.629962,966,1790144137,TWIN RIVERS AT NATOMAS INC         ,TWIN RIVERS AT NATOMAS INC         ,48,421 SAN JUAN RD,,SACRAMENTO          ,Sacramento,95834,9169938435,38.629962,-121.472307,Sacramento County
-117.205893,32.8548420000001,967,1740997097,KDPKIV INC,UC CARE SENIOR LIVING IV,6,3810 GOVERNOR DR,,SAN DIEGO,SAN DIEGO,92122,858-546-2463,32.854581490449,-117.205794596457,San Diego County
-119.731014,36.725877,968,1427057405     ,TWILIGHT HAVEN INC                 ,TWILIGHT HAVEN                     ,116,1717 S WINERY AVE,,FRESNO              ,Fresno,93727,5592518417,36.725877,-119.731930477293,Fresno County
-121.350321,38.718198,969,1033803440,UNITY MEMORY CARE INC,UNITY MEMORY HOME CARE,6,8161 CHIMANGO COURT,,ANTELOPE,SACRAMENTO,95843,916-868-4236,38.718198,-121.350321,Sacramento County
-117.2089755,32.85414,970,1154947596,KDPK III INC                       ,UC CARE SENIOR LIVING III          ,6,6325 DENNISON ST,,SAN DIEGO           ,San Diego ,92122,8585836431,32.854043608114,-117.209161494431,San Diego County
-118.369854,34.182216,971,1275026957,VALLEY VISTA RESIDENTIAL           ,VALLEY MANOR GUEST HOME            ,58,6130 VINELAND AVE,,NORTH HOLLYWOOD     ,Los Angeles,91606,8187668161,34.182211473772,-118.37027904631,Los Angeles County
-118.62387,34.194627,972,1346028917,"VALLEY SILVERTOWN, INC",VALLEY SILVERTOWN,183,6833 FALLBROOK AVE,,WEST HILLS,LOS ANGELES,91307,818-883-4123,34.194627,-118.623447468261,Los Angeles County
-118.4303115,34.2104850000001,973,1811270077,WOODMAN AVENUE CORPORATION         ,VALLEY VIEW RETIREMENT CTR         ,116,7720 WOODMAN AVE,,PANORAMA CITY       ,Los Angeles,91402,8189976756,34.210485,-118.430894042271,Los Angeles County
-118.582092,34.1756550000001,974,1639819014,HAPPY LIFE SENIOR CARE INC,VALLEY VIEW ASSISTED LIVING,6,20565 CALIFA ST,,WOODLAND HILLS,Los Angeles,91367,7472261408,34.17565064141,-118.581888487391,Los Angeles County
-118.414557,34.1921610000001,975,1215446109,WELLBE HOME INC,VAN NOORD MANOR,6,6700 VAN NOORD AVE,,NORTH HOLLYWOOD,Los Angeles,91606,8184140005,34.192161,-118.414760512609,Los Angeles County
-118.398221106,34.171540282,976,1982273611,VALLEY VILLAGE SENIOR LIVING INC,VALLEY VILLAGE SENIOR LIVING INC,6,5541 VANTAGE AVE,,VALLEY VILLAGE,Los Angeles,91607,8183017551,34.171540281965,-118.398221106016,Los Angeles County
-117.0001755,33.7307670000001,977,1528794559,HAIDE UY,VANDELON HOME CARE,6,1024 HALSTEAD WAY,,HEMET,RIVERSIDE,92545,951-765-6356,33.730660466011,-117.00037892879,Riverside County
-116.95806,33.7365,978,1114594579,VANDELON HOMECARE INC,VANDELON HOMECARE INC,6,1335 E WHITTIER AVE,,HEMET,Riverside,92543,9516237318,33.736694543973,-116.95806,Riverside County
-116.957844,33.7364910000001,979,1114594579,VANDELON HOMECARE INC,VANDELON HOMECARE INC II,6,1365 E WHITTIER AVE,,HEMET,Riverside,92543,9516327318,33.736689483467,-116.957844,Riverside County
-117.5279895,33.818427,980,1316658180,UNITY HOME CARE INC,UNITY HOME CARE INC,6,2039 COG HILL DRIVE,,CORONA,RIVERSIDE,92883,714-206-0411,33.818231450199,-117.528162837758,Riverside County
-118.4750865,34.2557640000001,981,1457066847,VELVET CARE,VELVET CARE,6,15731 LEMARSH ST,,NORTH HILLS,LOS ANGELES,91343,818-810-0074,34.255499802412,-118.475095217179,Los Angeles County
-118.2912435,34.046595,982,1881188662,VERMONT CARE CENTER INC            ,VERMONT CARE CENTER                ,76,1316 S VERMONT AVE,,LOS ANGELES         ,Los Angeles,90006,2133841682,34.046595,-118.291581039241,Los Angeles County
-119.881737,36.8199990000001,983,1750167482,VICTORIA CARE HOME 2 INC,VICTORIA CARE HOME 2 INC,6,5056 W. ROBERTS AVE,,FRESNO,FRESNO,93722,559-960-3789,36.819809149893,-119.881740185123,Fresno County
-118.253835,34.1272980000001,984,1629346259,VICTOR ROYALE LLC                  ,VICTOR ROYALE LLC                  ,60,120 E LAUREL ST,,GLENDALE            ,Los Angeles,91205,8182437442,34.127549540914,-118.253835,Los Angeles County
-118.0202985,33.8074740000001,985,1154021863,VICTORIA CARING HOME LLC,VICTORIA CARING HOME,6,6462 FERNE AVENUE,,CYPRESS,ORANGE,90630,213-446-1695,33.807693689682,-118.0203002602,Orange County
-117.336267,34.1401770000001,986,1730783598,ORCHID COURT INC,VANDA ROYALE,16,2020 WEST MESA ST,,SAN BERNARDINO,San Bernardino,92408,9098876287,34.139681964799,-117.336271861504,San Bernardino County
-119.883582,36.833202,987,1396229548,"VICTORIA'S CARE HOME, INC          ",VICTORIA'S CARE HOME               ,6,5161 W PALO ALTO AVE,,FRESNO              ,Fresno,93722,5599603789,36.833478938081,-119.883580658895,Fresno County
-119.8876635,36.8358480000001,988,1396229548,"VICTORIA'S CARE HOME, INC          ","VICTORIA'S CARE HOME, INC          ",6,6722 N DELBERT AVE,,FRESNO              ,Fresno,93722,5594959859,36.835850514571,-119.887816553552,Fresno County
-119.8862775,36.8360730000001,989,1396229548,"VICTORIA'S CARE HOME, INC          ","VICTORIA'S CARE HOME, INC          ",6,6736 N WESTERN AVE,,FRESNO              ,Fresno,93722,5599603789,36.836072497086,-119.886470870506,Fresno County
-117.073089,32.7912030000001,990,1801298369,"GREATER SOLUTIONS, LLC             ",VIBRANT LIVING                     ,6,5723 BOUNTY ST,,SAN DIEGO           ,San Diego ,92120,6199718431,32.791315736598,-117.073207520111,San Diego County
-117.0915345,33.079554,991,1720773427,VILLA BERNARDO OPCO LLC,VILLA BERNARDO,10,2960 BERNARDO AVE,,ESCONDIDO,SAN DIEGO,92029,858-925-8858,33.079658857609,-117.092114192423,San Diego County
-117.4560975,33.9821460000001,992,1245958214,VILLA DE ANZA HOLDINGS LLC,SAVANT OF JURUPA VALLEY,197,5881 EL PALOMINO DR,,RIVERSIDE,Riverside,92509,951-685-3333,33.981959502654,-117.455744202781,Riverside County
-118.038321,33.923052,993,1821480542,LBJ HEALTHCARE PARTNERS INC        ,VILLA LUREN                        ,62,13749 CREWE ST,,WHITTIER            ,Los Angeles,90605,5629413813,33.92269451183,-118.038321,Los Angeles County
-118.1527785,33.765435,994,1346677192,VILLA REDONDO CARE HOME            ,VILLA REDONDO CARE HOME            ,80,237 REDONDO AVENUE,,LONG BEACH          ,Los Angeles,90803,5624349931,33.765435,-118.152458981851,Los Angeles County
-118.3470705,33.8128740000001,995,1871166645,MADISON RETIREMENT FACILITY INC,VILLA SORRENTO,145,23450 MADISON ST,,TORRANCE,Los Angeles,90505,310-539-6826,33.813026634457,-118.347539886578,Los Angeles County
-122.085126,37.370619,996,1235685611,VILLA SIENA                        ,VILLA SIENA                        ,77,1855 MIRAMONTE AVE,,MOUNTAIN VIEW       ,Santa Clara,94040,6509616484,37.370619,-122.087043527989,Santa Clara County
-123.0162525,38.7823500000001,997,1023219789,WESTERN LIVING CONCEPTS INC,VINE RIDGE SENIOR LIVING,99,247 TREADWAY DR,,CLOVERDALE,SONOMA,95425,707-791-4787,38.782529456547,-123.016533209937,Sonoma County
-117.9337995,33.786567,998,1457017592,VIOLET RESIDENTIAL CARE INC,VIOLET RESIDENTIAL CARE INC,6,12141 ORA DRIVE,,GARDEN GROVE,Orange,92840,3109720128,33.786567,-117.933546953257,Orange County
-117.1048275,33.102585,999,1720638208,DEL DIOS CARE LLC,VISTA DEL LAGO MEMORY CARE,96,1817 AVENIDA DEL DIABLO,,ESCONDIDO,San Diego,92029,7607412888,33.10311649648,-117.1048275,San Diego County
-118.1974005,33.8184900000001,1000,1174057186,3360 MAGNOLIA AVE INC              ,VISTA DEL MAR SENIOR LIVING        ,300,3360 MAGNOLIA AVE,,LONG BEACH          ,Los Angeles,90806,5625951559,33.81849,-118.198032998413,Los Angeles County
-119.744262,36.8652870000001,1001,1447927496,VISTA ELDERLY CARE FACILITY,VISTA ELDERLY CARE FACILITY,6,8893 N SIERRA VISTA AVE,,FRESNO,Fresno,93720,559-360-1864,36.865287,-119.743996461307,Fresno County
-116.954811,33.7492080000001,1002,1073999470,VISTA MONTANA SENIOR LIVING        ,VISTA MONTANA SENIOR LIVING        ,120,155 N GIRARD ST,,HEMET               ,Riverside,92544,9516582274,33.749208,-116.954328453834,Riverside County
-121.347144,38.033937,1003,1639205925,COVENANT CARE CA. LLC              ,WAGNER HEIGHTS RESIDENT            ,80,2435 WAGNER HEIGHTS RD,,STOCKTON            ,San Joaquin,95209,2094775353,38.03356995646,-121.346949707484,San Joaquin County
-121.3472295,38.626695,1004,1457832230,SOLAR SENIOR LIVING LLC            ,WALNUT HOUSE                       ,110,3401 WALNUT AVE,,CARMICHAEL          ,Sacramento,95608,9164836612,38.626695,-121.3472295,Sacramento County
-118.0024155,33.7587750000001,1005,1912387929,WEST GLENN MANOR INC               ,WEST GLENN MANOR                   ,98,7242 WESTMINSTER BLVD,,WESTMINSTER         ,Orange,92683,7148982131,33.759112539241,-118.0024155,Orange County
-119.05848,35.3021850000001,1006,1083217376,WAY MAKER HOME CARE INC,WAY MAKER HOME CARE INC,6,5800 WINTER RIDGE DR,,BAKERSFIELD,Kern,93313,6614731112,35.30228801359,-119.058677645277,Kern County
-117.245088,34.4621250000001,1007,1225718877,"BRYANT, WILSON","WE SHARE, WE CARE",4,19196 PINE WAY,,APPLE VALLEY,SAN BERNARDINO,92308,760-810-7059,34.461987452969,-117.245088,San Bernardino County
-119.027898,35.373699,1008,1053021915,PATHWAY ASSISTED LIVING LLC,WESTCHESTER GARDENS,36,2228 TRUXTUN AVE,,BAKERSFIELD,Kern,93301,661-324-3091,35.373461289226,-119.027903615875,Kern County
-118.6153155,34.1983980000001,1009,1952912388,WEST HILLS ASSISTED LIVING         ,WEST HILLS ASSISTED LIVING         ,90,7055 SHOUP AVE,,WEST HILLS          ,Los Angeles,91307,8188837201,34.198407387732,-118.614687276357,Los Angeles County
-118.358343,33.960654,1010,1881867554,AMERICARE GROUP INC                ,WESTCHESTER VILLA                  ,174,220 WEST MANCHESTER BLV,,INGLEWOOD           ,Los Angeles,90301,3102420606,33.961616493941,-118.358377952536,Los Angeles County
-121.9994775,37.2942180000001,1011,1528672789,HALF MOON BAY HOLDINGS LLC,WESTGATE VILLA,60,5425 MAYME AVE,,SAN JOSE,Santa Clara,95129,4088248284,37.293729586502,-121.99956576144,Santa Clara County
-116.919225,33.9272550000001,1012,1093463697,ALL HEALTH VENTURES INC,WESTFIELD VILLA GARDENS,50,3863 W RAMSEY ST,,BANNING,Riverside,92220,951-849-7521,33.926700704743,-116.919329019418,Riverside County
-117.9512595,33.7609440000001,1013,1245608058,"WESTMINSTER VILLA, INC.            ","WESTMINSTER VILLA, INC.            ",125,13881 DAWSON STREET,,GARDEN GROVE        ,Orange,92843,7145347880,33.761136532316,-117.951003181401,Orange County
-116.9365095,33.9321330000001,1014,1023766722,ALL HEALTH GROUP OF COMPANIES,WESTHILLS VILLA GARDENS,30,5466 W WILSON ST,,BANNING,Riverside,92220,951-845-7734,33.932631471782,-116.9365095,Riverside County
-116.9706195,32.6628000000001,1015,1265140347,"WESTMONT CHULA VISTA OPERATIONS, LP",WESTMONT AT SAN MIGUEL RANCH,105,2325 PROCTOR VALLEY RD,,CHULA VISTA,SAN DIEGO,91914,619-271-4385,32.662176805499,-116.970436187778,San Diego County
-122.2838775,37.9939860000001,1016,1639887706,"PINOLE OPERATIONS, LP",WESTMONT OF PINOLE,100,2850 ESTATES AVE,,PINOLE,CONTRA COSTA,94564,510-758-1122,37.994393528132,-122.283207702117,Contra Costa County
-119.764845,36.844227,1017,1376251645,"FRESNO OPERATIONS, LP",WESTMONT OF FRESNO,155,7442 N MILLBROOK AVE,,FRESNO,FRESNO,93720,559-446-1266,36.844220629754,-119.765738175602,Fresno County
-117.292302,33.8729040000001,1018,1477260859,"RIVERSIDE OPERATIONS, LP",WESTMONT VILLAGE,225,17050 ARNOLD DRIVE,,RIVERSIDE,RIVERSIDE,92518,951-697-2100,33.873009695799,-117.29239545822,Riverside County
-117.9477945,33.9383700000001,1019,1366127201,WHITTEN LLC,WHITTEN HEIGHTS ASSISTED LIVING & MEMORY CARE,196,200 WEST WHITTIER BLVD,,LA HABRA,ORANGE,90631,562-691-1200,33.939092520054,-117.9477945,Orange County
-118.344852,34.039584,1020,1285162834,"AV HOLDING, INC                    ",WESTSIDE MANOR                     ,136,4836 W WASHINGTON BLVD,,LOS ANGELES         ,Los Angeles,90016,3239374506,34.039808718824,-118.344823501529,Los Angeles County
-117.981729,33.9394050000001,1021,1538792411,SYCAMORE SENIOR LIVING INC         ,WHITTIER GLEN ASSISTED LIVIN       ,93,10615 JORDAN RD,,WHITTIER            ,Los Angeles,90603,5629433724,33.939416483207,-117.980916206849,Los Angeles County
-121.4334675,38.5276950000001,1022,1962900852,WHOLESOME ELDERLY CARE HOMES       ,WHOLESOME ELDERLY ON ARGO          ,6,5205 ARGO WAY,,SACRAMENTO          ,Sacramento,95820,9166702647,38.527695,-121.4334675,Sacramento County
-121.2571665,38.6759070000001,1023,1164197000,WHOLESOME ELDERLY CARE HOMES,WHOLESOME ELDERLY ON KIFISIA,6,6024 KIFISIA WAY,,FAIR OAKS,Sacramento,95628,9166780268,38.675907,-121.2571665,Sacramento County
-118.607472,34.2071460000001,1024,1225736440,TASH MANOR INC,WHOLESOME LIFE SENIOR LIVING,6,22040 COVELLO STREET,,CANOGA PARK,LOS ANGELES,91303,310-975-5452,34.207349764066,-118.607475520399,Los Angeles County
-117.076491,33.126741,1025,1639518004,"ESCONDIDO OPERATIONS, LP",WESTMONT TOWN COURT,200,500 E VALLEY PARKWAY,,ESCONDIDO,SAN DIEGO,92025,760-737-5110,33.12629952516,-117.075952462721,San Diego County
-117.86553,33.7631670000001,1026,1164136032,ALL HEALTH HOLDINGS CORP,WILLOW VIEW GARDENS MEMORY CARE & ASSISTED LIVING,130,2025 NORTH BUSH STREET,,SANTA ANA,ORANGE,92706,714-541-3357,33.763173621704,-117.866322760402,Orange County
-117.268188175,33.6028124220001,1027,1912761529,"WILDOMAR SENIOR ASSISTED LIVING, LLC",WILDOMAR SENIOR ASSISTED LIVING,200,32365 S PASADENA ST,,WILDOMAR,RIVERSIDE,92595,951-678-1555,33.602812422115,-117.268188175105,Riverside County
-118.127736,34.146963,1028,1851525380,HOME FOR LIFE FOUNDATION           ,WILSON HOUSE                       ,8,54 N WILSON AVE,,PASADENA            ,Los Angeles,91106,3103377417,34.146960233972,-118.128035988315,Los Angeles County
-118.6173675,34.209477,1029,1750018545,WINDSCAPE SENIOR CARE INC,WINDSCAPE SENIOR CARE,6,7636 KENTLAND AVE,,WEST HILLS,Los Angeles,91304,818-912-6028,34.209475323619,-118.617595739223,Los Angeles County
-118.1520945,34.6853070000001,1030,1639955172,"WILLOWVIEW HOME TWO, LLC","WILLOWVIEW HOME TWO, LLC",6,44148 12TH ST WEST,,LANCASTER,LOS ANGELES,93534,818-667-5411,34.685308089647,-118.152334222431,Los Angeles County
-118.314612,34.0554690000001,1031,1427627884,WILTON HAVEN INC,WILTON HAVEN INC,30,909 S WILTON PL,,LOS ANGELES,Los Angeles,90019,3237377555,34.055464473772,-118.314285524871,Los Angeles County
-116.528832,33.820812,1032,1497078877,WINDSOR CT ASST LIVING             ,WINDSOR CT ASST LIVING             ,150,201 SOUTH SUNRISE WAY,,PALM SPRINGS        ,Riverside,92262,7603278351,33.820812,-116.5282554927,Riverside County
-118.563525,34.2142650000001,1033,1629750096,"WINNETKA HOME CARE, INC",WINNETKA HOME CARE,6,19733 HEMMINGWAY ST,,WINNETKA,LOS ANGELES,91306,818-434-9916,34.214062828495,-118.563523323619,Los Angeles County
-118.2700755,34.04979,1034,1346416112,"WINDSOR HALL CARE HOME, INC        ",WINDSOR HALL CARE HOME             ,82,1415 JAMES M WOOD BLVD,,LOS ANGELES         ,Los Angeles,90015,2133831547,34.049552540683,-118.27023215777,Los Angeles County
-117.1236195,33.1543980000001,1035,1730584129,WOODLAND GARDEN I & II LLC         ,WOODLAND GARDEN I                  ,6,1717 KATY PLACE,,ESCONDIDO           ,San Diego ,92026,7607358414,33.154265398292,-117.1233909255,San Diego County
-117.123732,33.1542630000001,1036,1730584129,WOODLAND GARDEN I & II LLC         ,WOODLAND GARDEN II                 ,6,1709 KATY PLACE,,ESCONDIDO           ,San Diego ,92026,7607358414,33.154131487939,-117.123505353338,San Diego County
-118.117854,33.884964,1037,1578730719,WOODRUFF CARE HOME                 ,WOODRUFF CARE HOME                 ,88,16409 WOODRUFF AVENUE,,BELLFLOWER          ,Los Angeles,90706,5629256581,33.884964,-118.117366508511,Los Angeles County
-121.384692,38.723958,1038,1316632771,YELLOWTAIL HOME CARE INC,YELLOWTAIL HOME CARE,6,8513 YELLOWTAIL WAY,,ANTELOPE,SACRAMENTO,95843,916-868-4236,38.723958,-121.384692,Sacramento County
-116.942553,33.730623,1039,1447779343,DORTEN ENTERPRISES INC             ,YORKSHIRE VILLAGE                  ,88,26933 CORNELL STREET,,HEMET               ,Riverside,92544,9516581068,33.730623,-116.941177529689,Riverside County
-118.6319115,34.2159300000001,1040,1952875585,WOODLAKE LOVING CARE LLC,WOODLAKE LOVING CARE LLC,6,8016 WOODLAKE AVE,,WEST HILLS,Los Angeles,91304,8182176778,34.21593,-118.632163040914,Los Angeles County
-121.3495605,38.464794,1041,1730825142,YOUNG AT HEART RCFE NO 3 INC,YOUNG AT HEART RCFE NO 3 INC,6,9375 BROWNSBERG WAY,,SACRAMENTO,Sacramento,95829,916-681-3689,38.464794,-121.3495605,Sacramento County
-121.3661655,38.4669720000001,1042,1225774631,YOUNG AT HEART RCFE NO 1 INC,YOUNG AT HEART RCFE NO 1 INC,6,9027 COLOMBARD WAY,,SACRAMENTO,Sacramento,95829,916-689-7378,38.466972,-121.3661655,Sacramento County
-121.366692,38.4665670000001,1043,1023756517,YOUNG AT HEART RCFE NO 2 INC,YOUNG AT HEART RCFE NO 2 INC,6,9016 COLOMBARD WAY ,,SACRAMENTO,Sacramento,95829,916-681-0746,38.466567,-121.366692,Sacramento County
-121.3641675,38.465586,1044,1073251112,YOUNG AT HEART RCFE NO 5 INC,YOUNG AT HEART RCFE NO 5 INC,6,8039 CAYMUS DRIVE,,SACRAMENTO,Sacramento,95829,916-689-8882,38.465586,-121.3641675,Sacramento County
-119.8910565,36.838152,1045,1306582309,SIERRA MEADOWS SENIOR CARE INC,RIVER BLUFFS MEMORY CARE COMMUNITY,36,5425 W SPRUCE AVE,,FRESNO,FRESNO,93722,559-840-0452,36.838662541722,-119.890547886115,Fresno County
-122.0673915,37.8965250000001,1046,1699312033,RAZEL & RUZTIN LLC,WALNUT CREEK WILLOWS,72,2015 MT DIABLO BLVD,,WALNUT CREEK,Contra Costa,94596,9252568708,37.897164539212,-122.067730967079,Contra Costa County
-121.3668945,38.4665670000001,1047,1255079398,YOUNG AT HEART RCFE NO 4 INC,YOUNG AT HEART RCFE NO 4 INC,6,9012 COLOMBARD WAY,,SACRAMENTO,Sacramento,95829,916-682-6080,38.466567,-121.3668945,Sacramento County
-118.129383,33.883092,1048,1679255053,SIMLA VILLAS INC,SIMLA VILLAS INC,15,16623 ARDMORE AVENUE,,BELLFLOWER,LOS ANGELES,90706,310-483-6965,33.883092,-118.129166495441,Los Angeles County
-118.583721,34.228872,1049,1184371585,MIRACLE ASSISTED LIVING INC,MIRACLE ASSISTED LIVING FACILITY,6,20648 LONDELIUS STREET,,WINNETKA,LOS ANGELES,93106,747-206-5390,34.229070148191,-118.583721922009,Los Angeles County
-117.9976455,33.7595670000001,1050,1518604024,WESTMINSTER TERRACE LLC,WESTMINSTER TERRACE,152,7571 WESTMINSTER BLVD,,WESTMINSTER,ORANGE,92683,323-475-1800,33.759190484909,-117.9976455,Orange County
-121.339935,38.7152820000001,1051,1710763321,ARJAN CARE HOME INC,ARJAN CARE HOME,6,9320 PALMERSON DRIVE,,ANTELOPE,SACRAMENTO,95843,279-529-4110,38.715282,-121.339935,Sacramento County
-118.640394,34.16535,1052,1699591610,"ALLIANCE HEALTH RCFE, INC.",ALLIANCE HEALTH RCFE,6,23601 CANZONET ST,,WOODLAND HILLS,LOS ANGELES,91367,818-426-1136,34.165197700819,-118.640271540395,Los Angeles County
-119.81781,36.8107830000001,1053,1487335709,"EVERGREEN LIFE CRE HMES, INC",EVERGREEN COURT,6,1415 W SCOTT AVE,,FRESNO,FRESNO,93711,559-222-4876,36.811040659704,-119.81781259839,Fresno County
-121.3186005,38.7003690000001,1054,1972380475,WHOLESOME ELDERLY CARE HOMES LLC,WHOLESOME ELDERLY ON MAR VISTA,6,7401 MAR VISTA WAY,,CITRUS HEIGHTS,SACRAMENTO,95621,916-678-0268,38.700369,-121.3186005,Sacramento County
-118.4027985,34.2147420000001,1055,1023758117,ASHLEY'S GARDEN ELDERLY CARE INC,ASHLEY'S GARDEN ELDERLY CARE,6,7930 RHODES AVE,,NORTH HOLLYWOOD,LOS ANGELES,91605,818-642-0907,34.21473856342,-118.403075102805,Los Angeles County
