provider_name,facility_type,address,city,state,phone,license_number,license_status,ownership_type,services,care_category,county,source_url,scraped_date
Starr County Care Facility,Residential Care Facility,321 Main Street,La Grulla,TX,(945) 580-6434,PCH19227,Licensed,Private,"Assisted Living, Personal Care",Assisted Living,Starr,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293023
River Starr Living Center,Family Care Home,511 Oak Street,Escobares,TX,(432) 789-4326,LTC10394,Active,Family-Owned,"Personal Care, Transportation",Assisted Living,Starr,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293035
La Grulla Prairie Residential Care,Assisted Living Facility,839 Rural Route,La Grulla,TX,(346) 874-1793,LTC67355,Licensed,Non-Profit,"Personal Care, Transportation",Assisted Living,Starr,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293043
Tranquil Personal Care,Residential Care Facility,733 Mill Street,Caddo,TX,(409) 584-4522,RC69650,Active,Non-Profit,"Residential Care, Companionship",Assisted Living,Stephens,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293051
Graham Settlement Senior Care,Family Care Home,897 County Road,Graham,TX,(361) 857-5626,LTC29824,Active,Non-Profit,"Personal Care, Transportation",Assisted Living,Stephens,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293062
Peaceful Care Center,Family Care Home,402 State Highway,Necessity,TX,(713) 651-5671,ASL49587,Active - Good Standing,Non-Profit,"Assisted Living, Personal Care",Assisted Living,Stephens,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293070
Caddo Hill Assisted Living,Family Care Home,816 Highway,Caddo,TX,(361) 486-1874,ASL46654,Active,Private,"Senior Care, Meal Services",Assisted Living,Stephens,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293078
Prairie Stephens Senior Living,Community Care Center,579 Market Street,Caddo,TX,(979) 464-7649,ASL34309,Active,Community-Owned,"Residential Care, Companionship",Assisted Living,Stephens,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293085
Sterling County Family Care,Assisted Living Facility,602 Second Street,Sterling City,TX,(325) 970-9054,ASL85105,Active,Family-Owned,"Assisted Living, Medication Management",Assisted Living,Sterling,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293093
Family Sterling Personal Care,Family Care Home,591 Creek Road,Sterling City,TX,(830) 216-6542,PCH56628,Active,Community-Owned,"Senior Care, Meal Services",Assisted Living,Sterling,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293101
Hometown Senior Living,Residential Care Facility,431 Pine Street,Sterling City,TX,(956) 976-1904,LTC64658,Active,Private,"Assisted Living, Medication Management",Assisted Living,Sterling,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293110
Local Sterling Living Center,Assisted Living Facility,198 Main Street,Water Valley,TX,(830) 519-9486,ASL13623,Licensed,Family-Owned,"Assisted Living, Personal Care",Assisted Living,Sterling,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293118
Water Valley Local Residential Care,Community Care Center,777 Elm Street,Water Valley,TX,(469) 710-8494,ASL63270,Licensed,Non-Profit,"Assisted Living, Medication Management",Assisted Living,Sterling,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293126
Sterling City Assisted Care,Personal Care Home,520 Old Town Road,Sterling City,TX,(737) 792-7465,ALF27379,Licensed,Community-Owned,"Assisted Living, Medication Management",Assisted Living,Sterling,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293134
Prairie Residential Care,Community Care Center,400 Main Street,Aspermont,TX,(972) 953-8501,PCH53777,Active - Good Standing,Family-Owned,"Senior Care, Meal Services",Assisted Living,Stonewall,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293144
Serene Stonewall Care Home,Family Care Home,214 Old Town Road,Old Glory,TX,(903) 645-8021,RC69786,Active,Non-Profit,"Residential Care, Companionship",Assisted Living,Stonewall,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293152
Local Assisted Living,Residential Care Facility,922 Farm Road,Peacock,TX,(432) 542-8793,ASL10817,Licensed,Family-Owned,"Residential Care, Companionship",Assisted Living,Stonewall,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293160
Creek Care Home,Assisted Living Facility,549 Highway,Aspermont,TX,(281) 371-4564,LTC96087,Active - Good Standing,Community-Owned,"Assisted Living, Medication Management",Assisted Living,Stonewall,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293167
Aspermont Home Care,Assisted Living Facility,615 First Street,Aspermont,TX,(915) 593-2367,RC56062,Licensed,Private,"Assisted Living, Medication Management",Assisted Living,Stonewall,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293175
Swenson Care Services,Personal Care Home,466 Third Street,Swenson,TX,(972) 978-9827,ASL47132,Licensed,Family-Owned,"Senior Care, Meal Services",Assisted Living,Stonewall,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293183
Sonora Hill Senior Care,Family Care Home,264 State Highway,Sonora,TX,(830) 205-4243,ASL61998,Licensed,Non-Profit,"Assisted Living, Personal Care",Assisted Living,Sutton,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293192
Small Town Senior Home,Community Care Center,254 Elm Street,Ozona,TX,(713) 440-6048,CCH11775,Licensed,Private,"Personal Care, Transportation",Assisted Living,Sutton,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293200
Sutton County Family Care,Assisted Living Facility,384 Pine Street,Sonora,TX,(254) 899-4686,LTC20365,Active,Family-Owned,"Assisted Living, Personal Care",Assisted Living,Sutton,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293209
Local Sutton Care Center,Senior Care Home,424 Elm Street,Sonora,TX,(409) 629-4604,LTC20231,Licensed,Private,"Assisted Living, Medication Management",Assisted Living,Sutton,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293219
Prairie Sutton Care Facility,Residential Care Facility,970 Third Street,Menard,TX,(940) 775-5366,LTC37354,Active - Good Standing,Non-Profit,"Assisted Living, Medication Management",Assisted Living,Sutton,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293233
Ridge Senior Care,Personal Care Home,802 Pine Street,Sonora,TX,(254) 205-6012,ASL83497,Active - Good Standing,Family-Owned,"Assisted Living, Medication Management",Assisted Living,Sutton,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293246
Eldorado Senior Home,Personal Care Home,485 Oak Street,Eldorado,TX,(713) 494-6251,CCH31957,Active - Good Standing,Community-Owned,"Residential Care, Companionship",Assisted Living,Sutton,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293254
Kress Senior Home,Family Care Home,192 Third Street,Kress,TX,(325) 449-2050,LTC11590,Active,Private,"Personal Care, Transportation",Assisted Living,Swisher,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293263
Country Swisher Assisted Living,Family Care Home,687 Third Street,Tulia,TX,(956) 747-4371,ALF24932,Licensed,Non-Profit,"Personal Care, Transportation",Assisted Living,Swisher,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293271
Happy Historic Residential Care,Senior Care Home,384 Market Street,Happy,TX,(430) 288-4089,CCH83159,Active - Good Standing,Non-Profit,"Personal Care, Transportation",Assisted Living,Swisher,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293278
Swisher County Residential Care,Residential Care Facility,386 Second Street,Vigo Park,TX,(956) 670-1890,LTC60631,Active,Private,"Residential Care, Companionship",Assisted Living,Swisher,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293288
Vigo Park Family Care,Family Care Home,161 Oak Street,Vigo Park,TX,(281) 874-5431,LTC72721,Licensed,Family-Owned,"Assisted Living, Personal Care",Assisted Living,Swisher,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293296
Vigo Park Residential Care,Assisted Living Facility,866 Market Street,Vigo Park,TX,(214) 243-1666,RC57885,Licensed,Private,"Residential Care, Companionship",Assisted Living,Swisher,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293304
Tye Care Center,Assisted Living Facility,403 Highway,Tye,TX,(281) 986-9532,ASL96249,Licensed,Private,"Senior Care, Meal Services",Assisted Living,Taylor,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293312
Quiet Family Care,Personal Care Home,821 Oak Street,Abilene,TX,(254) 401-3839,RC13640,Active,Non-Profit,"Personal Care, Transportation",Assisted Living,Taylor,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293321
Village Care Home,Personal Care Home,334 Highway,Merkel,TX,(945) 874-8522,ALF44916,Active - Good Standing,Non-Profit,"Personal Care, Transportation",Assisted Living,Taylor,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293329
Merkel Senior Living,Personal Care Home,406 Highway,Merkel,TX,(214) 201-7735,LTC19982,Active - Good Standing,Community-Owned,"Personal Care, Transportation",Assisted Living,Taylor,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293336
Countryside Personal Care,Assisted Living Facility,538 Church Street,Tye,TX,(830) 649-9809,ALF54118,Active,Non-Profit,"Assisted Living, Medication Management",Assisted Living,Taylor,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293344
Merkel Creek Care Home,Residential Care Facility,227 Old Town Road,Merkel,TX,(915) 670-3013,ALF60886,Active,Family-Owned,"Senior Care, Meal Services",Assisted Living,Taylor,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293351
Family Terrell Family Care,Personal Care Home,503 First Street,Langtry,TX,(409) 242-7747,PCH10058,Active - Good Standing,Non-Profit,"Residential Care, Companionship",Assisted Living,Terrell,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293360
Langtry Personal Care,Family Care Home,943 Mill Street,Langtry,TX,(409) 804-8434,LTC18635,Active,Private,"Assisted Living, Personal Care",Assisted Living,Terrell,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293371
Ridge Terrell Family Care,Community Care Center,620 Ranch Road,Langtry,TX,(830) 882-9482,LTC47701,Active,Family-Owned,"Assisted Living, Personal Care",Assisted Living,Terrell,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293379
Sanderson Quiet Care Home,Community Care Center,860 Pine Street,Sanderson,TX,(325) 382-8068,RC39288,Active,Family-Owned,"Assisted Living, Personal Care",Assisted Living,Terrell,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293387
Meadow Creek Residential Care,Assisted Living Facility,925 Farm Road,Meadow,TX,(214) 684-9889,ASL78837,Active - Good Standing,Non-Profit,"Residential Care, Companionship",Assisted Living,Terry,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293401
Tokio Assisted Care,Community Care Center,746 Creek Road,Tokio,TX,(832) 502-2644,ASL79317,Active,Private,"Assisted Living, Medication Management",Assisted Living,Terry,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293414
Brownfield Living Center,Community Care Center,699 State Highway,Brownfield,TX,(903) 919-1477,CCH97340,Active - Good Standing,Non-Profit,"Personal Care, Transportation",Assisted Living,Terry,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293427
Terry County Assisted Care,Assisted Living Facility,442 Elm Street,Brownfield,TX,(469) 988-5427,ALF14684,Licensed,Community-Owned,"Senior Care, Meal Services",Assisted Living,Terry,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293441
Frontier Senior Living,Community Care Center,346 Hill Road,Elbert,TX,(430) 465-7132,LTC40544,Active - Good Standing,Non-Profit,"Senior Care, Meal Services",Assisted Living,Throckmorton,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293455
Elbert Assisted Living,Senior Care Home,226 Second Street,Elbert,TX,(972) 877-3041,LTC76717,Licensed,Private,"Personal Care, Transportation",Assisted Living,Throckmorton,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293468
Throckmorton County Care Home,Assisted Living Facility,966 First Street,Throckmorton,TX,(469) 714-6292,RC97661,Active,Non-Profit,"Senior Care, Meal Services",Assisted Living,Throckmorton,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293482
Mount Pleasant Settlement Personal Care,Residential Care Facility,741 Rural Route,Mount Pleasant,TX,(940) 553-3515,LTC29141,Licensed,Non-Profit,"Assisted Living, Medication Management",Assisted Living,Titus,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293512
Talco Ridge Living Center,Community Care Center,452 Highway,Talco,TX,(830) 247-9139,RC18531,Active - Good Standing,Non-Profit,"Residential Care, Companionship",Assisted Living,Titus,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293527
Cookville Care Center,Community Care Center,861 Farm Road,Cookville,TX,(830) 358-9453,LTC35477,Active,Community-Owned,"Senior Care, Meal Services",Assisted Living,Titus,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293540
Mount Pleasant Prairie Community Care,Community Care Center,952 Rural Route,Mount Pleasant,TX,(254) 919-4899,PCH54050,Licensed,Family-Owned,"Personal Care, Transportation",Assisted Living,Titus,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293555
Wall Care Home,Community Care Center,323 County Road,Wall,TX,(430) 997-3274,CCH76086,Licensed,Community-Owned,"Residential Care, Companionship",Assisted Living,Tom Green,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293572
Pioneer Tom Green Home Care,Senior Care Home,261 Ranch Road,Wall,TX,(361) 399-6310,PCH21882,Active - Good Standing,Non-Profit,"Personal Care, Transportation",Assisted Living,Tom Green,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293587
Small Town Living Center,Residential Care Facility,606 Farm Road,Goodfellow AFB,TX,(432) 638-4499,RC89057,Active - Good Standing,Non-Profit,"Personal Care, Transportation",Assisted Living,Tom Green,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293605
Prairie Tom Green Senior Care,Family Care Home,632 Church Street,Goodfellow AFB,TX,(432) 627-9049,CCH40089,Active,Community-Owned,"Assisted Living, Medication Management",Assisted Living,Tom Green,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293619
Trinity Community Family Care,Senior Care Home,392 Highway,Trinity,TX,(903) 669-9544,PCH82295,Active,Private,"Assisted Living, Medication Management",Assisted Living,Trinity,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293634
Groveton Community Senior Care,Residential Care Facility,532 First Street,Groveton,TX,(430) 281-3447,LTC60403,Active,Private,"Residential Care, Companionship",Assisted Living,Trinity,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293642
Trinity Pioneer Care Home,Personal Care Home,186 First Street,Trinity,TX,(945) 817-1520,LTC50932,Licensed,Non-Profit,"Assisted Living, Medication Management",Assisted Living,Trinity,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293651
Heritage Trinity Senior Care,Family Care Home,665 Second Street,Huntsville,TX,(945) 778-8511,PCH86350,Licensed,Community-Owned,"Personal Care, Transportation",Assisted Living,Trinity,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293659
Trinity County Senior Home,Senior Care Home,972 Hill Road,Huntsville,TX,(325) 780-2973,RC12597,Active,Non-Profit,"Residential Care, Companionship",Assisted Living,Trinity,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293667
Colmesneil Quiet Assisted Living,Community Care Center,906 Second Street,Colmesneil,TX,(972) 223-6663,PCH32618,Active,Private,"Assisted Living, Medication Management",Assisted Living,Tyler,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.293675
