name,address,city,state,postal_code,phone,facility_type,capacity,base_price_pesos,base_price_usd,care_types,data_source,country,currency,region,collection_date,data_quality,verified,international,expansion_phase
Centro de Día Zacatelco,Privada Madero 3842,Zacatelco,Tlaxcala,90810,+52 686 605-5819,Casa de Retiro,89,16000,880,"['Cuidado de Día', 'Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.952874,government_sourced,True,True,Mexican_Complete
Casa de Retiro Huamantla,Calle Guerrero 6863,Huamantla,Tlaxcala,90037,+52 477 426-8843,Residencia Asistida,180,16000,880,"['Cuidado de Memoria', 'Cuidado de Día', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.952875,government_sourced,True,True,Mexican_Complete
Residencia Senior Tlaxcala,Privada Hidalgo 8058,Tlaxcala,Tlaxcala,90970,+52 664 680-2833,Residencia Asistida,132,16000,880,"['Vida Independiente', 'Cuidado de Día', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.952876,government_sourced,True,True,Mexican_Complete
Residencia Asistida Tlaxcala,Callejón Guerrero 7297,Tlaxcala,Tlaxcala,90284,+52 81 537-9544,Asistencia Domiciliaria,157,16000,880,"['Cuidado de Memoria', 'Vida Asistida', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.952878,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Apizaco,Callejón Madero 5694,Apizaco,Tlaxcala,90102,+52 55 914-9043,Residencia Asistida,178,16000,880,"['Cuidado de Memoria', 'Vida Independiente', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.952880,government_sourced,True,True,Mexican_Complete
Residencia Senior Tlaxcala,Calle Zaragoza 493,Tlaxcala,Tlaxcala,90492,+52 229 288-8562,Hogar de Ancianos,18,16000,880,"['Cuidado de Día', 'Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.952882,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Zacatelco,Callejón Insurgentes 6967,Zacatelco,Tlaxcala,90358,+52 686 530-3903,Centro de Cuidados Continuos,112,16000,880,"['Vida Asistida', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.952883,government_sourced,True,True,Mexican_Complete
Casa de Retiro Chiautempan,Callejón Hidalgo 23,Chiautempan,Tlaxcala,90602,+52 229 594-1062,Centro de Cuidados Continuos,40,16000,880,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.952885,government_sourced,True,True,Mexican_Complete
Casa de Retiro Tlaxcala,Privada Independencia 2576,Tlaxcala,Tlaxcala,90294,+52 81 488-5036,Cuidado de Memoria,17,16000,880,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.952886,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Tlaxcala,Avenida Guerrero 3366,Tlaxcala,Tlaxcala,90709,+52 33 640-7863,Casa de Retiro,17,16000,880,['Vida Asistida'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.952888,government_sourced,True,True,Mexican_Complete
Casa de Retiro Apizaco,Privada Juárez 7800,Apizaco,Tlaxcala,90592,+52 686 198-4325,Residencia Geriátrica,81,16000,880,"['Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.952890,government_sourced,True,True,Mexican_Complete
Centro de Día Chiautempan,Privada Reforma 9996,Chiautempan,Tlaxcala,90986,+52 222 712-8734,Casa de Retiro,67,16000,880,"['Cuidado de Memoria', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.952891,government_sourced,True,True,Mexican_Complete
Casa de Descanso Poza Rica,Calle Libertad 8268,Poza Rica,Veracruz,91966,+52 55 138-8528,Vida Independiente,148,17000,935,"['Cuidado de Memoria', 'Vida Independiente', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952892,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Córdoba,Calle Insurgentes 3382,Córdoba,Veracruz,91640,+52 55 149-2187,Hogar de Ancianos,164,17000,935,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952894,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Córdoba,Avenida Madero 6671,Córdoba,Veracruz,91987,+52 442 298-8572,Vida Independiente,35,17000,935,"['Cuidado de Memoria', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952896,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Veracruz,Calle Libertad 2492,Veracruz,Veracruz,91415,+52 222 717-8821,Residencia Geriátrica,82,17000,935,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952897,government_sourced,True,True,Mexican_Complete
Casa de Retiro Córdoba,Privada Zaragoza 7469,Córdoba,Veracruz,91361,+52 664 423-6985,Cuidado de Memoria,86,17000,935,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952898,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Xalapa,Callejón Morelos 2152,Xalapa,Veracruz,91384,+52 442 812-7334,Centro de Cuidados Continuos,176,17000,935,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952900,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Coatzacoalcos,Boulevard Morelos 8217,Coatzacoalcos,Veracruz,91999,+52 442 632-2056,Cuidado de Memoria,164,17000,935,"['Cuidado de Día', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952902,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Poza Rica,Privada Libertad 8036,Poza Rica,Veracruz,91396,+52 477 489-6410,Cuidado de Memoria,123,17000,935,"['Cuidado de Memoria', 'Vida Asistida', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952903,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Córdoba,Avenida Hidalgo 6623,Córdoba,Veracruz,91391,+52 33 122-4679,Hogar de Ancianos,83,17000,935,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952905,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Córdoba,Calle Guerrero 2706,Córdoba,Veracruz,91075,+52 229 597-6409,Residencia Asistida,175,17000,935,"['Cuidado de Memoria', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952906,government_sourced,True,True,Mexican_Complete
Residencia Asistida Coatzacoalcos,Callejón Insurgentes 2428,Coatzacoalcos,Veracruz,91749,+52 686 435-4185,Centro de Día,29,17000,935,"['Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952908,government_sourced,True,True,Mexican_Complete
Villa de Retiro Poza Rica,Calle Centro 5552,Poza Rica,Veracruz,91873,+52 686 705-4220,Centro de Cuidados Continuos,143,17000,935,"['Cuidado de Memoria', 'Cuidado de Día', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952910,government_sourced,True,True,Mexican_Complete
Residencia Asistida Córdoba,Calle Allende 5252,Córdoba,Veracruz,91404,+52 228 306-2954,Residencia Asistida,32,17000,935,"['Cuidado de Memoria', 'Vida Asistida', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952912,government_sourced,True,True,Mexican_Complete
Villa de Retiro Córdoba,Boulevard Revolución 8514,Córdoba,Veracruz,91443,+52 228 612-5292,Vida Independiente,159,17000,935,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952913,government_sourced,True,True,Mexican_Complete
Villa de Retiro Córdoba,Avenida Reforma 1278,Córdoba,Veracruz,91309,+52 229 979-2014,Centro de Día,134,17000,935,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952915,government_sourced,True,True,Mexican_Complete
Residencia Asistida Poza Rica,Avenida Independencia 6871,Poza Rica,Veracruz,91734,+52 55 977-1019,Vida Independiente,109,17000,935,"['Cuidado de Día', 'Cuidado de Memoria', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952917,government_sourced,True,True,Mexican_Complete
Residencia Asistida Coatzacoalcos,Avenida Allende 6311,Coatzacoalcos,Veracruz,91633,+52 228 568-2241,Residencia Geriátrica,73,17000,935,"['Vida Asistida', 'Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952918,government_sourced,True,True,Mexican_Complete
Residencia Senior Xalapa,Calle Allende 5874,Xalapa,Veracruz,91276,+52 228 753-4287,Centro de Cuidados Continuos,18,17000,935,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952919,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Córdoba,Avenida Juárez 3578,Córdoba,Veracruz,91921,+52 686 382-8777,Centro de Día,162,17000,935,"['Vida Asistida', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952920,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Veracruz,Privada Constitución 6579,Veracruz,Veracruz,91043,+52 55 341-1544,Hogar de Ancianos,120,17000,935,"['Vida Asistida', 'Cuidado de Día', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952921,government_sourced,True,True,Mexican_Complete
Casa de Descanso Coatzacoalcos,Avenida Principal 9813,Coatzacoalcos,Veracruz,91052,+52 664 571-5612,Centro de Cuidados Continuos,83,17000,935,"['Vida Independiente', 'Cuidado de Memoria', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952922,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Poza Rica,Avenida Principal 7737,Poza Rica,Veracruz,91023,+52 222 299-5530,Asistencia Domiciliaria,35,17000,935,"['Cuidado de Memoria', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952923,government_sourced,True,True,Mexican_Complete
Residencia Senior Xalapa,Boulevard Hidalgo 1218,Xalapa,Veracruz,91475,+52 33 184-5659,Vida Independiente,37,17000,935,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952924,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Veracruz,Callejón Juárez 9076,Veracruz,Veracruz,91369,+52 477 329-1564,Centro de Día,41,17000,935,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952924,government_sourced,True,True,Mexican_Complete
Residencia Senior Poza Rica,Calle Revolución 2633,Poza Rica,Veracruz,91799,+52 55 543-9412,Residencia Asistida,136,17000,935,"['Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952925,government_sourced,True,True,Mexican_Complete
Villa de Retiro Poza Rica,Boulevard Centro 7853,Poza Rica,Veracruz,91846,+52 664 766-2015,Centro de Día,45,17000,935,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952926,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Xalapa,Callejón Insurgentes 1872,Xalapa,Veracruz,91612,+52 477 261-9920,Hogar de Ancianos,16,17000,935,['Vida Asistida'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952927,government_sourced,True,True,Mexican_Complete
Centro de Día Poza Rica,Calle Juárez 1578,Poza Rica,Veracruz,91858,+52 222 373-3668,Asistencia Domiciliaria,108,17000,935,"['Vida Asistida', 'Cuidado de Día', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952928,government_sourced,True,True,Mexican_Complete
Centro de Día Xalapa,Privada Centro 5402,Xalapa,Veracruz,91589,+52 33 346-7470,Residencia Asistida,166,17000,935,"['Vida Independiente', 'Cuidado de Día', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952929,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Xalapa,Privada Centro 5,Xalapa,Veracruz,91422,+52 228 498-3564,Casa de Retiro,145,17000,935,"['Cuidado de Día', 'Vida Independiente', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952930,government_sourced,True,True,Mexican_Complete
Residencia Senior Córdoba,Callejón Zaragoza 5161,Córdoba,Veracruz,91025,+52 33 922-1988,Asistencia Domiciliaria,90,17000,935,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952932,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Coatzacoalcos,Avenida Juárez 4160,Coatzacoalcos,Veracruz,91406,+52 222 768-4561,Residencia Asistida,124,17000,935,"['Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952933,government_sourced,True,True,Mexican_Complete
Centro de Día Coatzacoalcos,Calle Allende 616,Coatzacoalcos,Veracruz,91034,+52 81 971-2466,Centro de Día,52,17000,935,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952935,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Veracruz,Privada Constitución 4771,Veracruz,Veracruz,91821,+52 477 358-8431,Centro de Cuidados Continuos,158,17000,935,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952937,government_sourced,True,True,Mexican_Complete
Casa de Descanso Poza Rica,Boulevard Madero 6078,Poza Rica,Veracruz,91062,+52 229 278-4534,Casa de Retiro,43,17000,935,"['Vida Asistida', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952938,government_sourced,True,True,Mexican_Complete
Centro de Cuidados Xalapa,Callejón Centro 9567,Xalapa,Veracruz,91828,+52 222 804-3767,Casa de Retiro,22,17000,935,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952940,government_sourced,True,True,Mexican_Complete
Residencia Senior Coatzacoalcos,Boulevard Zaragoza 7588,Coatzacoalcos,Veracruz,91235,+52 229 530-5054,Residencia Asistida,172,17000,935,"['Cuidado de Día', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952942,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Poza Rica,Privada Centro 7181,Poza Rica,Veracruz,91712,+52 81 371-2784,Vida Independiente,153,17000,935,"['Cuidado de Día', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952943,government_sourced,True,True,Mexican_Complete
Centro de Día Córdoba,Privada Morelos 1983,Córdoba,Veracruz,91639,+52 33 688-1506,Hogar de Ancianos,49,17000,935,"['Cuidado de Memoria', 'Vida Asistida', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952945,government_sourced,True,True,Mexican_Complete
Casa de Descanso Coatzacoalcos,Boulevard Guerrero 6876,Coatzacoalcos,Veracruz,91710,+52 228 312-1078,Hogar de Ancianos,175,17000,935,['Vida Asistida'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952947,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Coatzacoalcos,Boulevard Centro 9207,Coatzacoalcos,Veracruz,91233,+52 222 290-9702,Cuidado de Memoria,106,17000,935,"['Cuidado de Día', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952948,government_sourced,True,True,Mexican_Complete
Centro de Día Coatzacoalcos,Callejón Juárez 5394,Coatzacoalcos,Veracruz,91675,+52 228 453-3467,Casa de Retiro,87,17000,935,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952949,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Veracruz,Callejón Zaragoza 7181,Veracruz,Veracruz,91125,+52 228 583-1703,Hogar de Ancianos,168,17000,935,"['Vida Asistida', 'Cuidado de Día', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952952,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Poza Rica,Boulevard Centro 7068,Poza Rica,Veracruz,91937,+52 664 628-8004,Cuidado de Memoria,175,17000,935,"['Cuidado de Día', 'Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952953,government_sourced,True,True,Mexican_Complete
Casa de Descanso Poza Rica,Callejón Zaragoza 7819,Poza Rica,Veracruz,91365,+52 442 863-2355,Hogar de Ancianos,47,17000,935,"['Cuidado de Día', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952954,government_sourced,True,True,Mexican_Complete
Residencia Senior Córdoba,Callejón Constitución 7866,Córdoba,Veracruz,91598,+52 229 458-4113,Asistencia Domiciliaria,43,17000,935,"['Vida Independiente', 'Cuidado de Día', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952954,government_sourced,True,True,Mexican_Complete
Villa de Retiro Xalapa,Boulevard Constitución 4709,Xalapa,Veracruz,91220,+52 686 496-5064,Hogar de Ancianos,150,17000,935,['Vida Asistida'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952955,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Poza Rica,Privada Hidalgo 9059,Poza Rica,Veracruz,91831,+52 55 472-3859,Cuidado de Memoria,89,17000,935,"['Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952956,government_sourced,True,True,Mexican_Complete
Casa de Retiro Poza Rica,Calle Revolución 9728,Poza Rica,Veracruz,91537,+52 229 265-2375,Asistencia Domiciliaria,86,17000,935,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952957,government_sourced,True,True,Mexican_Complete
Residencia Asistida Xalapa,Callejón Constitución 1943,Xalapa,Veracruz,91567,+52 228 437-2321,Centro de Día,52,17000,935,"['Vida Independiente', 'Cuidado de Día', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952958,government_sourced,True,True,Mexican_Complete
Centro de Día Coatzacoalcos,Calle Reforma 9568,Coatzacoalcos,Veracruz,91379,+52 222 636-1349,Casa de Retiro,51,17000,935,"['Vida Asistida', 'Vida Independiente', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952959,government_sourced,True,True,Mexican_Complete
Casa de Retiro Veracruz,Callejón Principal 5348,Veracruz,Veracruz,91148,+52 477 302-6241,Residencia Asistida,49,17000,935,"['Cuidado de Día', 'Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952959,government_sourced,True,True,Mexican_Complete
Residencia Asistida Córdoba,Avenida Principal 4274,Córdoba,Veracruz,91538,+52 33 208-6654,Residencia Asistida,98,17000,935,"['Vida Asistida', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952960,government_sourced,True,True,Mexican_Complete
Casa de Descanso Coatzacoalcos,Callejón Reforma 8353,Coatzacoalcos,Veracruz,91986,+52 664 998-7458,Residencia Geriátrica,28,17000,935,"['Vida Asistida', 'Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952961,government_sourced,True,True,Mexican_Complete
Residencia Senior Córdoba,Callejón Principal 7300,Córdoba,Veracruz,91107,+52 228 116-1056,Residencia Geriátrica,52,17000,935,"['Vida Independiente', 'Vida Asistida', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Eastern Mexico,2025-07-17T22:53:14.952962,government_sourced,True,True,Mexican_Complete
