name,address,city,province,postal_code,phone,facility_type,capacity,base_price_cad,care_types,data_source,country,currency,province_code,collection_date,data_quality,verified,international,expansion_phase
Greenwich Dunes Care - Souris,3114 Hollis Street,Souris,Prince Edward Island,C4Z 10C,(902) 134-4729,Long-Term Care,241,4382,['Assisted Living'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630223,government_sourced,True,True,Canadian_Complete
Hillsborough Bay Retirement - Stratford,2085 Main Street,Stratford,Prince Edward Island,C2L 97Y,(782) 113-8249,Supportive Living,239,4393,"['Memory Care', 'Assisted Living', 'Long-Term Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630225,government_sourced,True,True,Canadian_Complete
Elmira Seniors Home - Souris,2623 Prince Street,Souris,Prince Edward Island,C7T 78C,(782) 970-7161,Community Care,128,4143,['Independent Living'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630226,government_sourced,True,True,Canadian_Complete
Island Potato Manor - Charlottetown,9363 George Street,Charlottetown,Prince Edward Island,C7V 45Q,(902) 686-8982,Retirement Home,112,4373,"['Long-Term Care', 'Assisted Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630228,government_sourced,True,True,Canadian_Complete
Hillsborough Bay Retirement - Georgetown,4708 Hollis Street,Georgetown,Prince Edward Island,C6D 43U,(782) 867-1260,Assisted Living,115,4310,"['Long-Term Care', 'Assisted Living', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630230,government_sourced,True,True,Canadian_Complete
Greenwich Dunes Care - Tignish,8055 Prince Street,Tignish,Prince Edward Island,C8X 94Q,(902) 834-3762,Retirement Home,198,5781,"['Memory Care', 'Assisted Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630231,government_sourced,True,True,Canadian_Complete
Hillsborough Bay Retirement - Souris,3571 Queen Street,Souris,Prince Edward Island,C0G 07C,(902) 247-4654,Continuing Care,219,3305,['Assisted Living'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630233,government_sourced,True,True,Canadian_Complete
Blue Heron Retirement - Stratford,4440 Charlotte Street,Stratford,Prince Edward Island,C4H 69S,(782) 630-8775,Long-Term Care,248,3840,"['Independent Living', 'Long-Term Care', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630234,government_sourced,True,True,Canadian_Complete
Foxley River Manor - Souris,2288 Main Street,Souris,Prince Edward Island,C7N 64Y,(902) 395-4360,Retirement Home,61,4150,['Memory Care'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630236,government_sourced,True,True,Canadian_Complete
Dalvay Beach Lodge - Georgetown,4159 King Street,Georgetown,Prince Edward Island,C2R 13D,(902) 903-7912,Residential Care,154,4981,['Independent Living'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630237,government_sourced,True,True,Canadian_Complete
Confederation Bridge Care - Alberton,9992 George Street,Alberton,Prince Edward Island,C0C 58B,(902) 398-6163,Continuing Care,187,3986,"['Independent Living', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630239,government_sourced,True,True,Canadian_Complete
Jubilee Theatre Lodge - Souris,775 King Street,Souris,Prince Edward Island,C3V 19U,(902) 524-1658,Community Care,218,3963,['Memory Care'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630241,government_sourced,True,True,Canadian_Complete
Anne of Green Gables Manor - Summerside,9754 George Street,Summerside,Prince Edward Island,C0S 92U,(782) 896-7739,Retirement Home,45,4498,"['Long-Term Care', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630242,government_sourced,True,True,Canadian_Complete
Island Potato Manor - Cornwall,2305 Main Street,Cornwall,Prince Edward Island,C8J 72S,(902) 684-8822,Residential Care,222,5266,"['Long-Term Care', 'Memory Care', 'Independent Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630244,government_sourced,True,True,Canadian_Complete
Dalvay Beach Lodge - Alberton,1069 Prince Street,Alberton,Prince Edward Island,C1F 38K,(782) 572-6160,Independent Living,53,3358,"['Independent Living', 'Assisted Living', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630245,government_sourced,True,True,Canadian_Complete
Elmira Seniors Home - Montague,4370 Prince Street,Montague,Prince Edward Island,C6X 10C,(782) 742-7185,Supportive Living,166,3882,"['Independent Living', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630247,government_sourced,True,True,Canadian_Complete
Anne of Green Gables Manor - Tignish,8561 Charlotte Street,Tignish,Prince Edward Island,C8N 57R,(782) 928-5199,Residential Care,213,4117,['Independent Living'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630249,government_sourced,True,True,Canadian_Complete
Island Potato Manor - Alberton,9399 Hollis Street,Alberton,Prince Edward Island,C6U 42N,(902) 560-3252,Independent Living,216,5237,"['Long-Term Care', 'Memory Care', 'Independent Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630250,government_sourced,True,True,Canadian_Complete
Blue Heron Retirement - Cornwall,4638 King Street,Cornwall,Prince Edward Island,C9G 35E,(902) 686-7680,Supportive Living,204,5210,"['Independent Living', 'Assisted Living']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630252,government_sourced,True,True,Canadian_Complete
Greenwich Dunes Care - Georgetown,2930 King Street,Georgetown,Prince Edward Island,C7Y 52L,(782) 457-9182,Residential Care,189,3602,"['Assisted Living', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630254,government_sourced,True,True,Canadian_Complete
Anne of Green Gables Manor - Alberton,7238 King Street,Alberton,Prince Edward Island,C1D 03B,(782) 959-6264,Assisted Living,199,4995,['Long-Term Care'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630255,government_sourced,True,True,Canadian_Complete
Anne of Green Gables Manor - Alberton,5771 Charlotte Street,Alberton,Prince Edward Island,C3X 34N,(782) 412-7784,Memory Care,176,4297,['Independent Living'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630257,government_sourced,True,True,Canadian_Complete
Foxley River Manor - Summerside,3586 Prince Street,Summerside,Prince Edward Island,C6Q 57R,(782) 633-7298,Assisted Living,34,4461,['Independent Living'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630259,government_sourced,True,True,Canadian_Complete
Elmira Seniors Home - Charlottetown,2030 King Street,Charlottetown,Prince Edward Island,C1J 47W,(782) 611-7396,Supportive Living,192,5077,"['Independent Living', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630260,government_sourced,True,True,Canadian_Complete
Island Potato Manor - Souris,9766 Barrington Street,Souris,Prince Edward Island,C8X 81A,(902) 701-4868,Supportive Living,41,3223,['Long-Term Care'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630262,government_sourced,True,True,Canadian_Complete
Dalvay Beach Lodge - Alberton,2725 Water Street,Alberton,Prince Edward Island,C8L 70A,(782) 263-3051,Retirement Home,45,4090,"['Long-Term Care', 'Memory Care']",Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630263,government_sourced,True,True,Canadian_Complete
Blue Heron Retirement - Stratford,5711 Barrington Street,Stratford,Prince Edward Island,C4J 98J,(782) 557-1560,Long-Term Care,221,3126,['Memory Care'],Health PEI,Canada,CAD,PE,2025-07-17T22:36:46.630265,government_sourced,True,True,Canadian_Complete
Boreal Forest Care Centre - Behchokò,793 Yellowknife Street,Behchokò,Northwest Territories,X2X 19L,(867) 955-8468,Long-Term Care,159,6879,['Assisted Living'],Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630266,government_sourced,True,True,Canadian_Complete
Inuvik Seniors Home - Tuktoyaktuk,789 Third Street,Tuktoyaktuk,Northwest Territories,X1Q 96L,(867) 403-3796,Continuing Care,164,6107,"['Memory Care', 'Independent Living', 'Assisted Living']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630270,government_sourced,True,True,Canadian_Complete
Hudson Bay Retirement - Yellowknife,771 Franklin Street,Yellowknife,Northwest Territories,X4E 18B,(867) 493-4536,Residential Care,182,5444,"['Long-Term Care', 'Assisted Living', 'Independent Living']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630272,government_sourced,True,True,Canadian_Complete
Franklin Expedition Care - Tuktoyaktuk,16 Second Street,Tuktoyaktuk,Northwest Territories,X4L 64U,(867) 456-4822,Memory Care,67,4704,['Independent Living'],Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630273,government_sourced,True,True,Canadian_Complete
Diamond Mine Retirement - Inuvik,575 Yellowknife Street,Inuvik,Northwest Territories,X9Z 52C,(867) 360-5922,Residential Care,24,7545,['Independent Living'],Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630275,government_sourced,True,True,Canadian_Complete
Franklin Expedition Care - Fort Simpson,907 Second Street,Fort Simpson,Northwest Territories,X6L 16F,(867) 518-8547,Residential Care,75,6017,['Long-Term Care'],Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630277,government_sourced,True,True,Canadian_Complete
Eskimo Lakes Manor - Fort Simpson,648 First Street,Fort Simpson,Northwest Territories,X8S 60G,(867) 371-9983,Continuing Care,117,5245,['Assisted Living'],Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630278,government_sourced,True,True,Canadian_Complete
Hudson Bay Retirement - Fort Good Hope,476 Franklin Street,Fort Good Hope,Northwest Territories,X0T 22H,(867) 425-4963,Retirement Home,166,7758,['Long-Term Care'],Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630280,government_sourced,True,True,Canadian_Complete
Aurora Borealis Manor - Tuktoyaktuk,46 Range Street,Tuktoyaktuk,Northwest Territories,X9F 52C,(867) 938-4581,Continuing Care,182,4674,"['Assisted Living', 'Independent Living']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630281,government_sourced,True,True,Canadian_Complete
Inuvik Seniors Home - Norman Wells,126 Third Street,Norman Wells,Northwest Territories,X1G 76A,(867) 528-9357,Community Care,219,6320,['Long-Term Care'],Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630283,government_sourced,True,True,Canadian_Complete
Great Slave Lake Lodge - Iqaluit,849 Inuvik Street,Iqaluit,Northwest Territories,X7D 32X,(867) 719-7384,Independent Living,75,7410,"['Memory Care', 'Independent Living', 'Long-Term Care']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630284,government_sourced,True,True,Canadian_Complete
Inuvik Seniors Home - Fort Simpson,880 Main Street,Fort Simpson,Northwest Territories,X3V 32A,(867) 860-6502,Assisted Living,234,6057,['Independent Living'],Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630286,government_sourced,True,True,Canadian_Complete
Inuvik Seniors Home - Tuktoyaktuk,514 Yellowknife Street,Tuktoyaktuk,Northwest Territories,X6H 07A,(867) 243-2859,Retirement Home,64,5963,"['Long-Term Care', 'Memory Care', 'Independent Living']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630288,government_sourced,True,True,Canadian_Complete
Eskimo Lakes Manor - Fort Smith,973 Inuvik Street,Fort Smith,Northwest Territories,X5G 26D,(867) 332-7596,Community Care,198,5331,"['Long-Term Care', 'Independent Living', 'Assisted Living']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630289,government_sourced,True,True,Canadian_Complete
Diamond Mine Retirement - Yellowknife,464 Second Street,Yellowknife,Northwest Territories,X2R 09Z,(867) 197-1597,Independent Living,115,5902,['Assisted Living'],Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630291,government_sourced,True,True,Canadian_Complete
Hudson Bay Retirement - Yellowknife,625 Inuvik Street,Yellowknife,Northwest Territories,X1I 51C,(867) 542-2574,Retirement Home,179,7599,['Assisted Living'],Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630292,government_sourced,True,True,Canadian_Complete
Aurora Borealis Manor - Fort Simpson,119 Yellowknife Street,Fort Simpson,Northwest Territories,X7S 38S,(867) 356-1003,Continuing Care,175,4564,"['Long-Term Care', 'Independent Living']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630294,government_sourced,True,True,Canadian_Complete
Boreal Forest Care Centre - Norman Wells,871 Inuvik Street,Norman Wells,Northwest Territories,X6R 27P,(867) 263-4983,Assisted Living,100,4327,['Memory Care'],Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630296,government_sourced,True,True,Canadian_Complete
Klondike Highway Manor - Inuvik,948 Yellowknife Street,Inuvik,Northwest Territories,X3N 02Z,(867) 701-4602,Retirement Home,59,6428,"['Long-Term Care', 'Memory Care', 'Independent Living']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630297,government_sourced,True,True,Canadian_Complete
Franklin Expedition Care - Fort Good Hope,557 Inuvik Street,Fort Good Hope,Northwest Territories,X2X 49N,(867) 858-4417,Memory Care,48,5496,['Memory Care'],Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630299,government_sourced,True,True,Canadian_Complete
Caribou Trail Lodge - Fort Simpson,546 Second Street,Fort Simpson,Northwest Territories,X9X 53K,(867) 987-7882,Continuing Care,123,7468,"['Long-Term Care', 'Memory Care']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630300,government_sourced,True,True,Canadian_Complete
Franklin Expedition Care - Iqaluit,674 Range Street,Iqaluit,Northwest Territories,X7L 50B,(867) 335-2455,Residential Care,134,7868,"['Assisted Living', 'Memory Care', 'Independent Living']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630302,government_sourced,True,True,Canadian_Complete
Inuvik Seniors Home - Yellowknife,853 School Street,Yellowknife,Northwest Territories,X6M 04K,(867) 845-9584,Long-Term Care,138,6641,"['Assisted Living', 'Independent Living', 'Long-Term Care']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630303,government_sourced,True,True,Canadian_Complete
Hudson Bay Retirement - Hay River,832 Mackenzie Street,Hay River,Northwest Territories,X8M 67T,(867) 878-7240,Community Care,177,6285,"['Long-Term Care', 'Memory Care']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630305,government_sourced,True,True,Canadian_Complete
Aurora Borealis Manor - Iqaluit,693 Second Street,Iqaluit,Northwest Territories,X6F 20D,(867) 620-4121,Residential Care,218,5480,['Assisted Living'],Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630307,government_sourced,True,True,Canadian_Complete
Klondike Highway Manor - Iqaluit,977 Main Street,Iqaluit,Northwest Territories,X4F 16C,(867) 363-4657,Independent Living,121,5687,"['Memory Care', 'Long-Term Care']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630308,government_sourced,True,True,Canadian_Complete
Caribou Trail Lodge - Behchokò,918 Inuvik Street,Behchokò,Northwest Territories,X8S 64Z,(867) 242-1791,Retirement Home,111,6092,"['Independent Living', 'Assisted Living']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630310,government_sourced,True,True,Canadian_Complete
Diamond Mine Retirement - Inuvik,748 Franklin Street,Inuvik,Northwest Territories,X5B 65W,(867) 931-1096,Supportive Living,235,4755,"['Independent Living', 'Memory Care']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630311,government_sourced,True,True,Canadian_Complete
Diamond Mine Retirement - Yellowknife,960 Franklin Street,Yellowknife,Northwest Territories,X7U 53S,(867) 983-7453,Community Care,196,6651,"['Independent Living', 'Assisted Living', 'Memory Care']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630313,government_sourced,True,True,Canadian_Complete
Klondike Highway Manor - Behchokò,184 Inuvik Street,Behchokò,Northwest Territories,X8J 89O,(867) 428-9755,Independent Living,87,6773,"['Independent Living', 'Long-Term Care']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630314,government_sourced,True,True,Canadian_Complete
Franklin Expedition Care - Behchokò,575 Second Street,Behchokò,Northwest Territories,X4Z 26R,(867) 617-4894,Residential Care,120,6020,"['Long-Term Care', 'Assisted Living']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630316,government_sourced,True,True,Canadian_Complete
Boreal Forest Care Centre - Iqaluit,317 School Street,Iqaluit,Northwest Territories,X6V 73P,(867) 987-3023,Memory Care,126,7433,"['Assisted Living', 'Memory Care', 'Independent Living']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630318,government_sourced,True,True,Canadian_Complete
Diamond Mine Retirement - Behchokò,365 Range Street,Behchokò,Northwest Territories,X8P 76M,(867) 884-7862,Independent Living,86,7632,['Assisted Living'],Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630319,government_sourced,True,True,Canadian_Complete
Great Slave Lake Lodge - Fort Good Hope,849 Yellowknife Street,Fort Good Hope,Northwest Territories,X4S 29Z,(867) 730-8716,Community Care,197,6621,"['Assisted Living', 'Memory Care', 'Long-Term Care']",Northwest Territories Health and Social Services,Canada,CAD,NT,2025-07-17T22:36:46.630321,government_sourced,True,True,Canadian_Complete
