id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
535,Peach Court,890 Moreland Avenue,Glennville,Long,GA,37738,(478) 453-9435,Residential Care Facility,"Memory Care, Personal Care",106,GA-PCH-51849,Georgia Department of Community Health,2024-01-16,90,False,False,False,https://www.glennville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.829286,-84.222415
536,Walthourville Center,9083 Piedmont Avenue,Walthourville,Long,GA,35850,(470) 583-5111,Memory Care Facility,"Independent Living, Skilled Nursing, Continuing Care, Memory Care",23,GA-PCH-76428,Georgia Department of Community Health,2024-05-18,91,False,True,True,https://www.walthourville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.461662,-85.153319
537,Pine Care Center,8992 Piedmont Avenue,Eulonia,McIntosh,GA,38958,(470) 301-2895,Adult Day Care Center,"Personal Care, Continuing Care, Respite Care",48,GA-PCH-85707,Georgia Department of Community Health,2024-03-08,71,True,True,True,https://www.eulonia-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.514553,-82.394951
538,Eulonia Care Center,6142 Memorial Drive,Eulonia,McIntosh,GA,33194,(912) 370-4951,Assisted Living Community,"Assisted Living, Skilled Nursing",84,GA-PCH-44264,Georgia Department of Community Health,2024-09-04,89,False,False,True,https://www.eulonia-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.705823,-85.144882
539,McIntosh Home,2207 Marietta Street,Eulonia,McIntosh,GA,39194,(229) 282-7678,Memory Care Facility,"Adult Day Care, Continuing Care",130,GA-PCH-53286,Georgia Department of Community Health,2024-07-11,78,True,False,True,https://www.eulonia-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.341442,-81.66494
540,Azalea Retirement Community,4139 Spring Street,Darien,McIntosh,GA,30297,(678) 273-8253,Adult Day Care Center,"Respite Care, Skilled Nursing, Continuing Care, Adult Day Care",52,GA-PCH-26734,Georgia Department of Community Health,2024-04-27,94,True,True,True,https://www.darien-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.923883,-83.115295
541,Eulonia Memory Care,852 Auburn Avenue,Eulonia,McIntosh,GA,33290,(678) 238-5980,Memory Care Facility,"Personal Care, Independent Living, Assisted Living, Respite Care",96,GA-PCH-53476,Georgia Department of Community Health,2024-02-05,79,True,True,True,https://www.eulonia-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.042746,-82.510855
542,Maple Place,4599 DeKalb Avenue,Brunswick,Glynn,GA,31968,(912) 698-2339,Personal Care Home,"Adult Day Care, Skilled Nursing, Assisted Living, Independent Living",163,GA-PCH-39185,Georgia Department of Community Health,2024-05-06,75,True,True,True,https://www.brunswick-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.806635,-83.418463
543,Village Home,3052 Auburn Avenue,St. Simons Island,Glynn,GA,36677,(706) 503-1574,Residential Care Facility,"Skilled Nursing, Adult Day Care",153,GA-PCH-75751,Georgia Department of Community Health,2024-02-15,90,True,False,True,https://www.stsimonsisland-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.329674,-82.312481
544,Oak Plaza,4194 West Paces Ferry Road,Sea Island,Glynn,GA,35239,(229) 601-6637,Personal Care Home,"Respite Care, Memory Care, Adult Day Care",65,GA-PCH-32500,Georgia Department of Community Health,2024-08-24,70,True,False,True,https://www.seaisland-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.991555,-82.753955
545,Estate Memory Care,7757 Memorial Drive,Sea Island,Glynn,GA,36793,(229) 444-3965,Assisted Living Community,"Personal Care, Adult Day Care, Memory Care",180,GA-PCH-37454,Georgia Department of Community Health,2024-01-21,98,False,True,False,https://www.seaisland-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.751507,-82.963984
546,Maple Senior Living,5635 Edgewood Avenue,Kingsland,Camden,GA,36490,(678) 665-6343,Continuing Care Retirement Community,"Respite Care, Adult Day Care, Memory Care, Independent Living",59,GA-PCH-81967,Georgia Department of Community Health,2024-10-06,84,True,False,False,https://www.kingsland-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.648622,-82.491317
547,Heritage Estates,649 Buford Highway,Kingsland,Camden,GA,35954,(470) 270-7472,Residential Care Facility,"Independent Living, Continuing Care",39,GA-PCH-46208,Georgia Department of Community Health,2024-07-24,78,True,False,True,https://www.kingsland-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.918957,-82.257812
548,Manor Assisted Living,6022 Buford Highway,Woodbine,Camden,GA,37577,(478) 641-1615,Independent Living Community,"Skilled Nursing, Continuing Care",128,GA-PCH-85937,Georgia Department of Community Health,2024-03-09,77,True,True,False,https://www.woodbine-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.837957,-81.317467
549,Heritage Retirement Community,6987 Memorial Drive,Waycross,Ware,GA,31741,(404) 333-9358,Residential Care Facility,"Personal Care, Continuing Care, Skilled Nursing, Independent Living",128,GA-PCH-10241,Georgia Department of Community Health,2024-08-22,89,False,False,True,https://www.waycross-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.236638,-84.102321
550,Oak Care Center,176 Auburn Avenue,Blackshear,Ware,GA,34880,(229) 408-9472,Adult Day Care Center,"Memory Care, Assisted Living, Skilled Nursing",139,GA-PCH-56082,Georgia Department of Community Health,2024-10-12,92,False,False,False,https://www.blackshear-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.701589,-83.666644
551,Creek Commons,3820 Peachtree Street,Blackshear,Ware,GA,31338,(229) 424-8992,Personal Care Home,"Respite Care, Adult Day Care, Independent Living",52,GA-PCH-94411,Georgia Department of Community Health,2024-12-10,99,True,True,False,https://www.blackshear-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.917088,-84.742919
552,Manor Care Center,7346 Peachtree Street,Manor,Ware,GA,37123,(470) 480-5667,Continuing Care Retirement Community,"Respite Care, Assisted Living, Independent Living, Skilled Nursing",51,GA-PCH-97638,Georgia Department of Community Health,2024-06-25,77,False,False,False,https://www.manor-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.239136,-83.609724
553,Ware Residence,3537 West Paces Ferry Road,Blackshear,Ware,GA,38302,(404) 563-2742,Assisted Living Community,"Continuing Care, Skilled Nursing, Independent Living",83,GA-PCH-63888,Georgia Department of Community Health,2024-01-06,96,False,True,True,https://www.blackshear-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.466017,-85.328829
554,Garden Commons,9059 Ponce de Leon Avenue,Blackshear,Pierce,GA,37581,(912) 874-4691,Assisted Living Community,"Assisted Living, Memory Care",22,GA-PCH-93148,Georgia Department of Community Health,2024-01-24,88,True,False,True,https://www.blackshear-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.932544,-81.467496
555,River Senior Living,1265 Moreland Avenue,Patterson,Pierce,GA,38366,(478) 612-2427,Memory Care Facility,"Assisted Living, Memory Care, Continuing Care",101,GA-PCH-39161,Georgia Department of Community Health,2024-03-11,78,True,True,True,https://www.patterson-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.247337,-81.413762
556,Offerman House,9336 Buford Highway,Offerman,Pierce,GA,31233,(678) 450-5322,Residential Care Facility,"Assisted Living, Continuing Care",172,GA-PCH-27733,Georgia Department of Community Health,2024-02-05,80,True,True,False,https://www.offerman-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.499411,-82.956503
557,Patterson Assisted Living,1095 Marietta Street,Patterson,Pierce,GA,32469,(912) 892-9884,Memory Care Facility,"Respite Care, Assisted Living, Continuing Care, Independent Living",32,GA-PCH-11224,Georgia Department of Community Health,2024-04-04,86,True,False,True,https://www.patterson-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.706931,-83.648116
558,Heritage Court,1890 Auburn Avenue,Patterson,Pierce,GA,35607,(678) 263-1246,Personal Care Home,"Skilled Nursing, Personal Care, Continuing Care, Independent Living",22,GA-PCH-29032,Georgia Department of Community Health,2024-11-04,87,True,False,False,https://www.patterson-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.487486,-81.565415
559,Nahunta Estates,8166 Memorial Drive,Nahunta,Brantley,GA,36815,(770) 339-1759,Independent Living Community,"Personal Care, Assisted Living, Continuing Care",50,GA-PCH-62599,Georgia Department of Community Health,2024-09-05,70,True,True,True,https://www.nahunta-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.777626,-85.227441
560,Brantley Home,8265 Edgewood Avenue,Hoboken,Brantley,GA,38401,(404) 871-1889,Adult Day Care Center,"Independent Living, Adult Day Care, Personal Care, Respite Care",156,GA-PCH-26128,Georgia Department of Community Health,2024-10-14,78,True,False,True,https://www.hoboken-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.013952,-82.353466
561,Garden Care Center,7094 Spring Street,Waynesville,Brantley,GA,30955,(478) 219-7950,Skilled Nursing Facility,"Memory Care, Respite Care, Personal Care",121,GA-PCH-12975,Georgia Department of Community Health,2024-03-19,76,False,True,True,https://www.waynesville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.419869,-83.397721
562,Garden Care Center,3915 Marietta Street,Winokur,Charlton,GA,39339,(404) 333-3212,Assisted Living Community,"Personal Care, Skilled Nursing, Respite Care, Continuing Care",38,GA-PCH-57148,Georgia Department of Community Health,2024-09-26,79,True,False,True,https://www.winokur-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.179366,-85.542356
563,Village Court,2920 Auburn Avenue,Homeland,Charlton,GA,38740,(229) 637-3662,Skilled Nursing Facility,"Respite Care, Personal Care",135,GA-PCH-35810,Georgia Department of Community Health,2024-10-19,99,False,True,True,https://www.homeland-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.329901,-84.36152
564,Southern Memory Care,2427 West Paces Ferry Road,Folkston,Charlton,GA,39620,(678) 284-5609,Adult Day Care Center,"Continuing Care, Memory Care, Respite Care, Adult Day Care",33,GA-PCH-23118,Georgia Department of Community Health,2024-11-19,81,False,True,False,https://www.folkston-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.779157,-83.078704
565,Ambrose Village,134 Howell Mill Road,Ambrose,Bacon,GA,34687,(229) 345-7827,Personal Care Home,"Continuing Care, Respite Care, Personal Care",155,GA-PCH-57357,Georgia Department of Community Health,2024-11-16,82,False,True,False,https://www.ambrose-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.133001,-82.317823
566,Village Center,7225 Marietta Street,Nicholls,Bacon,GA,33451,(478) 517-6339,Skilled Nursing Facility,"Personal Care, Adult Day Care",158,GA-PCH-96122,Georgia Department of Community Health,2024-08-10,94,True,True,True,https://www.nicholls-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.38947,-80.948678
567,Heritage Gardens,2411 West Paces Ferry Road,Surrency,Appling,GA,37704,(762) 992-4516,Skilled Nursing Facility,"Skilled Nursing, Continuing Care, Adult Day Care",42,GA-PCH-15143,Georgia Department of Community Health,2024-03-14,94,False,True,False,https://www.surrency-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.829485,-81.789111
568,Estate Estates,9127 Piedmont Avenue,Surrency,Appling,GA,31971,(678) 818-9948,Personal Care Home,"Skilled Nursing, Personal Care",155,GA-PCH-12553,Georgia Department of Community Health,2024-04-09,82,False,True,True,https://www.surrency-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.122172,-84.00958
569,Maple Village,2901 Marietta Street,Surrency,Appling,GA,30682,(770) 875-9484,Personal Care Home,"Assisted Living, Personal Care, Independent Living, Continuing Care",111,GA-PCH-72907,Georgia Department of Community Health,2024-04-08,85,True,True,False,https://www.surrency-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.921786,-84.088535
570,Appling Assisted Living,961 Buford Highway,Surrency,Appling,GA,31655,(762) 982-9493,Skilled Nursing Facility,"Memory Care, Skilled Nursing, Continuing Care, Personal Care",52,GA-PCH-67327,Georgia Department of Community Health,2024-05-26,85,False,True,True,https://www.surrency-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.086738,-85.358583
571,Magnolia Court,3084 North Avenue,Baxley,Appling,GA,31209,(762) 377-1085,Assisted Living Community,"Assisted Living, Personal Care, Respite Care, Independent Living",100,GA-PCH-99081,Georgia Department of Community Health,2024-06-04,98,False,False,True,https://www.baxley-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.480777,-82.548753
572,Valley Court,9979 Ponce de Leon Avenue,Lumber City,Jeff Davis,GA,31960,(678) 587-1209,Continuing Care Retirement Community,"Memory Care, Personal Care",114,GA-PCH-30117,Georgia Department of Community Health,2024-02-16,89,False,True,True,https://www.lumbercity-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.55908,-82.165743
573,Colonial Home,709 Buford Highway,Denton,Jeff Davis,GA,30688,(404) 768-7661,Residential Care Facility,"Memory Care, Independent Living",152,GA-PCH-95863,Georgia Department of Community Health,2024-03-28,76,True,True,True,https://www.denton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.175809,-85.492657
574,Lumber City Home,6904 Buford Highway,Lumber City,Jeff Davis,GA,34813,(478) 656-7015,Personal Care Home,"Assisted Living, Skilled Nursing",157,GA-PCH-89127,Georgia Department of Community Health,2024-07-06,96,False,False,True,https://www.lumbercity-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.588493,-84.797779
575,Peach Center,8439 Candler Road,Denton,Jeff Davis,GA,38998,(678) 505-7613,Skilled Nursing Facility,"Memory Care, Skilled Nursing, Respite Care, Continuing Care",122,GA-PCH-42208,Georgia Department of Community Health,2024-01-09,84,True,False,True,https://www.denton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.311706,-85.455359
576,Maple Care Center,6644 Buford Highway,Lumber City,Jeff Davis,GA,35317,(678) 677-9046,Personal Care Home,"Personal Care, Respite Care, Continuing Care",142,GA-PCH-39131,Georgia Department of Community Health,2024-02-23,85,False,True,True,https://www.lumbercity-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.022141,-82.491514
