id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,Blue Ridge Manor,1000 Main Street,Burlington,Alamance,NC,27001,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60001,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.alamance-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.9932,-79.45280000000001
680,Tar Heel Commons,1100 North Carolina Avenue,Warrenton,Warren,NC,27680,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60680,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.warren-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
681,Piedmont Village,1200 State Street,Warrenton,Warren,NC,27681,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60681,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.warren-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
682,Coastal Plains Care,1300 Church Street,Warrenton,Warren,NC,27682,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60682,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.warren-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
683,Carolina Pines Manor,1400 Oak Street,Warrenton,Warren,NC,27683,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60683,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.warren-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
684,Smoky Mountain Village,1500 Maple Avenue,Warrenton,Warren,NC,27684,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60684,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.warren-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
685,Blue Ridge Manor,1000 Main Street,Plymouth,Washington,NC,27685,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60685,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.washington-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
686,Tar Heel Commons,1100 North Carolina Avenue,Plymouth,Washington,NC,27686,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60686,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.washington-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
687,Piedmont Village,1200 State Street,Plymouth,Washington,NC,27687,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60687,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.washington-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
688,Coastal Plains Care,1300 Church Street,Plymouth,Washington,NC,27688,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60688,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.washington-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
689,Carolina Pines Manor,1400 Oak Street,Plymouth,Washington,NC,27689,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60689,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.washington-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
690,Smoky Mountain Village,1500 Maple Avenue,Plymouth,Washington,NC,27690,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60690,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.washington-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
691,Blue Ridge Manor,1000 Main Street,Boone,Watauga,NC,27691,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60691,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.watauga-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
692,Tar Heel Commons,1100 North Carolina Avenue,Boone,Watauga,NC,27692,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60692,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.watauga-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
693,Piedmont Village,1200 State Street,Boone,Watauga,NC,27693,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60693,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.watauga-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
694,Coastal Plains Care,1300 Church Street,Boone,Watauga,NC,27694,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60694,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.watauga-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
695,Carolina Pines Manor,1400 Oak Street,Boone,Watauga,NC,27695,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60695,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.watauga-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
696,Smoky Mountain Village,1500 Maple Avenue,Boone,Watauga,NC,27696,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60696,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.watauga-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
697,Blue Ridge Manor,1000 Main Street,Goldsboro,Wayne,NC,27697,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60697,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.wayne-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
698,Tar Heel Commons,1100 North Carolina Avenue,Goldsboro,Wayne,NC,27698,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60698,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.wayne-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
699,Piedmont Village,1200 State Street,Goldsboro,Wayne,NC,27699,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60699,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.wayne-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
700,Coastal Plains Care,1300 Church Street,Goldsboro,Wayne,NC,27700,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60700,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.wayne-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
701,Carolina Pines Manor,1400 Oak Street,Goldsboro,Wayne,NC,27701,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60701,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.wayne-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
702,Smoky Mountain Village,1500 Maple Avenue,Goldsboro,Wayne,NC,27702,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60702,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.wayne-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
703,Blue Ridge Manor,1000 Main Street,Wilkesboro,Wilkes,NC,27703,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60703,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.wilkes-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
704,Tar Heel Commons,1100 North Carolina Avenue,Wilkesboro,Wilkes,NC,27704,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60704,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.wilkes-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
705,Piedmont Village,1200 State Street,Wilkesboro,Wilkes,NC,27705,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60705,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.wilkes-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
706,Coastal Plains Care,1300 Church Street,Wilkesboro,Wilkes,NC,27706,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60706,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.wilkes-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
707,Carolina Pines Manor,1400 Oak Street,Wilkesboro,Wilkes,NC,27707,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60707,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.wilkes-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
708,Smoky Mountain Village,1500 Maple Avenue,Wilkesboro,Wilkes,NC,27708,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60708,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.wilkes-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
709,Blue Ridge Manor,1000 Main Street,Wilson,Wilson,NC,27709,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60709,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.wilson-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
710,Tar Heel Commons,1100 North Carolina Avenue,Wilson,Wilson,NC,27710,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60710,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.wilson-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
711,Piedmont Village,1200 State Street,Wilson,Wilson,NC,27711,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60711,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.wilson-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
712,Coastal Plains Care,1300 Church Street,Wilson,Wilson,NC,27712,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60712,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.wilson-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
713,Carolina Pines Manor,1400 Oak Street,Wilson,Wilson,NC,27713,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60713,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.wilson-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
714,Smoky Mountain Village,1500 Maple Avenue,Wilson,Wilson,NC,27714,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60714,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.wilson-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
715,Blue Ridge Manor,1000 Main Street,Yadkinville,Yadkin,NC,27715,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60715,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.yadkin-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
716,Tar Heel Commons,1100 North Carolina Avenue,Yadkinville,Yadkin,NC,27716,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60716,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.yadkin-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
717,Piedmont Village,1200 State Street,Yadkinville,Yadkin,NC,27717,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60717,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.yadkin-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
718,Coastal Plains Care,1300 Church Street,Yadkinville,Yadkin,NC,27718,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60718,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.yadkin-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
