id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,Hawkeye Manor,1000 Main Street,Greenfield,Adair,IA,50001,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70001,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.adair-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.280800000000006,-94.5005
519,Iowa River Village,1300 Cornfield Drive,Ottumwa,Wapello,IA,50519,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70519,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.wapello-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.0064,-92.4454
520,Cedar Rapids Commons,1400 Prairie Street,Ottumwa,Wapello,IA,50520,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70520,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.wapello-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.016400000000004,-92.4354
521,Hawkeye Manor,1000 Main Street,Indianola,Warren,IA,50521,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70521,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.warren-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.5264,-93.67540000000001
522,Cornfield Commons,1100 Iowa Avenue,Indianola,Warren,IA,50522,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70522,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.warren-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.5364,-93.6654
523,Prairie Village,1200 Hawkeye Boulevard,Indianola,Warren,IA,50523,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70523,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.warren-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.5464,-93.6554
524,Iowa River Village,1300 Cornfield Drive,Indianola,Warren,IA,50524,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70524,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.warren-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.5564,-93.64540000000001
525,Cedar Rapids Commons,1400 Prairie Street,Indianola,Warren,IA,50525,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70525,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.warren-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.5664,-93.6354
526,Des Moines Manor,1500 Cedar Avenue,Indianola,Warren,IA,50526,(520) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,IA-ALF-70526,Iowa Department of Human Services,2024-08-06,80,False,False,False,https://www.warren-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.5764,-93.6254
527,Dubuque Village,1600 Des Moines Boulevard,Indianola,Warren,IA,50527,(521) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,IA-ALF-70527,Iowa Department of Human Services,2024-09-07,81,True,True,False,https://www.warren-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.5864,-93.61540000000001
528,Sioux City Commons,1700 Dubuque Drive,Indianola,Warren,IA,50528,(522) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,42,IA-ALF-70528,Iowa Department of Human Services,2024-10-08,82,False,False,False,https://www.warren-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.5964,-93.6054
529,Hawkeye Manor,1000 Main Street,Washington,Washington,IA,50529,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70529,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.washington-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.226400000000005,-91.72540000000001
530,Cornfield Commons,1100 Iowa Avenue,Washington,Washington,IA,50530,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70530,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.washington-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.2364,-91.7154
531,Prairie Village,1200 Hawkeye Boulevard,Washington,Washington,IA,50531,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70531,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.washington-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.2464,-91.7054
532,Iowa River Village,1300 Cornfield Drive,Washington,Washington,IA,50532,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70532,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.washington-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.2564,-91.6954
533,Cedar Rapids Commons,1400 Prairie Street,Washington,Washington,IA,50533,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70533,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.washington-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.266400000000004,-91.6854
534,Hawkeye Manor,1000 Main Street,Corydon,Wayne,IA,50534,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70534,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.wayne-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.6764,-93.47540000000001
535,Cornfield Commons,1100 Iowa Avenue,Corydon,Wayne,IA,50535,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70535,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.wayne-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.6864,-93.4654
536,Prairie Village,1200 Hawkeye Boulevard,Corydon,Wayne,IA,50536,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70536,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.wayne-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.6964,-93.4554
537,Iowa River Village,1300 Cornfield Drive,Corydon,Wayne,IA,50537,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70537,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.wayne-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.706399999999995,-93.4454
538,Cedar Rapids Commons,1400 Prairie Street,Corydon,Wayne,IA,50538,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70538,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.wayne-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.7164,-93.4354
539,Hawkeye Manor,1000 Main Street,Fort Dodge,Webster,IA,50539,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70539,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.webster-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.460800000000006,-94.20800000000001
540,Cornfield Commons,1100 Iowa Avenue,Fort Dodge,Webster,IA,50540,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70540,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.webster-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.470800000000004,-94.19800000000001
541,Prairie Village,1200 Hawkeye Boulevard,Fort Dodge,Webster,IA,50541,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70541,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.webster-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.4808,-94.188
542,Iowa River Village,1300 Cornfield Drive,Fort Dodge,Webster,IA,50542,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70542,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.webster-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.4908,-94.17800000000001
543,Cedar Rapids Commons,1400 Prairie Street,Fort Dodge,Webster,IA,50543,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70543,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.webster-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.500800000000005,-94.168
544,Des Moines Manor,1500 Cedar Avenue,Fort Dodge,Webster,IA,50544,(520) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,IA-ALF-70544,Iowa Department of Human Services,2024-08-06,80,False,False,False,https://www.webster-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.5108,-94.158
545,Dubuque Village,1600 Des Moines Boulevard,Fort Dodge,Webster,IA,50545,(521) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,IA-ALF-70545,Iowa Department of Human Services,2024-09-07,81,True,True,False,https://www.webster-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.5208,-94.14800000000001
546,Sioux City Commons,1700 Dubuque Drive,Fort Dodge,Webster,IA,50546,(522) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,42,IA-ALF-70546,Iowa Department of Human Services,2024-10-08,82,False,False,False,https://www.webster-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.530800000000006,-94.138
547,Hawkeye Manor,1000 Main Street,Forest City,Winnebago,IA,50547,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70547,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.winnebago-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.226400000000005,-93.8254
548,Cornfield Commons,1100 Iowa Avenue,Forest City,Winnebago,IA,50548,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70548,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.winnebago-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.2364,-93.8154
549,Prairie Village,1200 Hawkeye Boulevard,Forest City,Winnebago,IA,50549,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70549,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.winnebago-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.2464,-93.80539999999999
550,Iowa River Village,1300 Cornfield Drive,Forest City,Winnebago,IA,50550,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70550,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.winnebago-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.2564,-93.7954
551,Cedar Rapids Commons,1400 Prairie Street,Forest City,Winnebago,IA,50551,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70551,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.winnebago-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.266400000000004,-93.7854
552,Hawkeye Manor,1000 Main Street,Decorah,Winneshiek,IA,50552,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70552,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.winneshiek-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.3264,-91.8254
553,Cornfield Commons,1100 Iowa Avenue,Decorah,Winneshiek,IA,50553,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70553,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.winneshiek-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.3364,-91.8154
554,Prairie Village,1200 Hawkeye Boulevard,Decorah,Winneshiek,IA,50554,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70554,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.winneshiek-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.346399999999996,-91.80539999999999
555,Iowa River Village,1300 Cornfield Drive,Decorah,Winneshiek,IA,50555,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70555,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.winneshiek-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.356399999999994,-91.7954
556,Cedar Rapids Commons,1400 Prairie Street,Decorah,Winneshiek,IA,50556,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70556,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.winneshiek-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.3664,-91.7854
557,Hawkeye Manor,1000 Main Street,Sioux City,Woodbury,IA,50557,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70557,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.woodbury-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.285500000000006,-96.10690000000001
558,Cornfield Commons,1100 Iowa Avenue,Sioux City,Woodbury,IA,50558,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70558,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.woodbury-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.295500000000004,-96.0969
559,Prairie Village,1200 Hawkeye Boulevard,Sioux City,Woodbury,IA,50559,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70559,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.woodbury-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.3055,-96.0869
560,Iowa River Village,1300 Cornfield Drive,Sioux City,Woodbury,IA,50560,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70560,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.woodbury-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.3155,-96.07690000000001
561,Cedar Rapids Commons,1400 Prairie Street,Sioux City,Woodbury,IA,50561,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70561,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.woodbury-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.325500000000005,-96.0669
562,Des Moines Manor,1500 Cedar Avenue,Sioux City,Woodbury,IA,50562,(520) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,IA-ALF-70562,Iowa Department of Human Services,2024-08-06,80,False,False,False,https://www.woodbury-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.3355,-96.0569
563,Dubuque Village,1600 Des Moines Boulevard,Sioux City,Woodbury,IA,50563,(521) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,IA-ALF-70563,Iowa Department of Human Services,2024-09-07,81,True,True,False,https://www.woodbury-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.3455,-96.04690000000001
564,Sioux City Commons,1700 Dubuque Drive,Sioux City,Woodbury,IA,50564,(522) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,42,IA-ALF-70564,Iowa Department of Human Services,2024-10-08,82,False,False,False,https://www.woodbury-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.355500000000006,-96.0369
565,Waterloo Manor,1800 Sioux City Street,Sioux City,Woodbury,IA,50565,(523) 208-1008,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,43,IA-ALF-70565,Iowa Department of Human Services,2024-11-09,83,False,True,True,https://www.woodbury-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.365500000000004,-96.10690000000001
566,Davenport Village,1900 Waterloo Avenue,Sioux City,Woodbury,IA,50566,(524) 209-1009,Senior Living,Continuing Care; Adult Day Services; Personal Care,44,IA-ALF-70566,Iowa Department of Human Services,2024-03-10,84,True,False,False,https://www.woodbury-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.3755,-96.0969
567,Hawkeye Manor,1000 Main Street,Northwood,Worth,IA,50567,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70567,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.worth-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.376400000000004,-93.2754
568,Cornfield Commons,1100 Iowa Avenue,Northwood,Worth,IA,50568,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70568,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.worth-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.3864,-93.2654
